%     time            T11            T12            T13            T21            T22            T23            T31            T32            T33
         0     3.6562e-06     2.6275e-07     3.6504e-06     1.9764e-06     1.3137e-07      1.805e-06     -7.108e-17      7.363e-18    -2.9513e-16
    0.0003     2.8311e-06     5.3168e-07     5.1349e-06     1.5568e-06     2.6584e-07     2.5365e-06    -1.4369e-17     7.2123e-18    -2.3669e-16
    0.0006     1.7269e-06     7.5016e-07     6.2225e-06     1.0014e-06     3.7508e-07     3.0659e-06     4.8714e-17     7.0461e-18    -1.8868e-16
    0.0009     4.4126e-07     8.9814e-07     6.8147e-06      3.596e-07     4.4907e-07     3.3455e-06     1.1766e-16     6.8637e-18     -1.514e-16
    0.0012     -9.114e-07     9.6178e-07     6.8573e-06    -3.1144e-07     4.8089e-07     3.3493e-06      1.917e-16      6.665e-18    -1.2458e-16
    0.0015    -2.2104e-06      9.348e-07      6.345e-06    -9.5174e-07      4.674e-07     3.0764e-06     2.6983e-16     6.4499e-18    -1.0746e-16
    0.0018    -3.3396e-06     8.1899e-07     5.3222e-06    -1.5039e-06     4.0949e-07     2.5505e-06      3.508e-16     6.2188e-18    -9.8799e-17
    0.0021    -4.1976e-06     6.2412e-07     3.8793e-06    -1.9183e-06     3.1206e-07     1.8179e-06     4.3314e-16     5.9728e-18    -9.7029e-17
    0.0024     -4.707e-06     3.6707e-07     2.1444e-06    -2.1575e-06     1.8353e-07     9.4384e-07      5.152e-16     5.7133e-18    -1.0031e-16
    0.0027    -4.8217e-06      7.034e-08     2.7221e-07    -2.1996e-06      3.517e-08     6.1682e-09      5.952e-16     5.4429e-18    -1.0664e-16
     0.003    -4.5303e-06    -2.3994e-07    -1.5698e-06    -2.0403e-06    -1.1997e-07    -9.1124e-07     6.7128e-16     5.1649e-18    -1.1403e-16
    0.0033    -3.8584e-06    -5.3635e-07    -3.2163e-06    -1.6935e-06    -2.6817e-07    -1.7261e-06     7.4156e-16     4.8833e-18    -1.2054e-16
    0.0036    -2.8653e-06    -7.9262e-07    -4.5194e-06    -1.1897e-06    -3.9631e-07    -2.3652e-06      8.042e-16      4.603e-18    -1.2443e-16
    0.0039    -1.6394e-06    -9.8601e-07    -5.3611e-06    -5.7379e-07    -4.9301e-07    -2.7706e-06     8.5749e-16     4.3296e-18    -1.2428e-16
    0.0042    -2.9031e-07    -1.0993e-06    -5.6647e-06     9.9318e-08    -5.4967e-07    -2.9055e-06     8.9991e-16     4.0692e-18    -1.1899e-16
    0.0045      1.061e-06    -1.1226e-06    -5.4016e-06     7.6933e-07    -5.6128e-07     -2.757e-06     9.3018e-16     3.8282e-18     -1.079e-16
    0.0048     2.2932e-06    -1.0536e-06    -4.5935e-06     1.3761e-06    -5.2682e-07    -2.3376e-06     9.4732e-16      3.613e-18    -9.0797e-17
    0.0051     3.2949e-06    -8.9885e-07    -3.3115e-06     1.8649e-06    -4.4942e-07    -1.6842e-06     9.5072e-16     3.4299e-18    -6.7883e-17
    0.0054     3.9754e-06    -6.7211e-07     -1.669e-06     2.1915e-06    -3.3606e-07    -8.5472e-07     9.4016e-16     3.2846e-18    -3.9793e-17
    0.0057     4.2724e-06     -3.939e-07     1.8767e-07      2.326e-06    -1.9695e-07     7.7013e-08     9.1582e-16     3.1822e-18    -7.5258e-18
     0.006     4.1577e-06    -8.9329e-08     2.0928e-06     2.2558e-06    -4.4665e-08     1.0277e-06      8.783e-16     3.1266e-18     2.7625e-17
    0.0063       3.64e-06     2.1402e-07     3.8758e-06     1.9862e-06     1.0701e-07     1.9122e-06      8.286e-16     3.1204e-18     6.4154e-17
    0.0066     2.7641e-06     4.8861e-07     5.3763e-06     1.5409e-06      2.443e-07     2.6509e-06     7.6809e-16     3.1648e-18     1.0044e-16
    0.0069     1.6072e-06     7.0937e-07     6.4591e-06     9.5909e-07     3.5469e-07     3.1772e-06     6.9848e-16     3.2592e-18     1.3486e-16
    0.0072     2.7168e-07     8.5601e-07     7.0257e-06     2.9239e-07       4.28e-07     3.4432e-06     6.2173e-16     3.4016e-18     1.6586e-16
    0.0075    -1.1236e-06     9.1477e-07      7.024e-06    -3.9978e-07     4.5738e-07     3.4242e-06     5.4004e-16     3.5881e-18     1.9209e-16
    0.0078    -2.4541e-06     8.7976e-07     6.4521e-06    -1.0556e-06     4.3988e-07      3.121e-06     4.5571e-16     3.8132e-18     2.1247e-16
    0.0081    -3.6007e-06     7.5348e-07     5.3597e-06    -1.6162e-06     3.7674e-07     2.5599e-06     3.7108e-16       4.07e-18     2.2625e-16
    0.0084    -4.4604e-06     5.4658e-07     3.8429e-06    -2.0312e-06     2.7329e-07     1.7903e-06     2.8845e-16     4.3505e-18     2.3306e-16
    0.0087    -4.9556e-06     2.7701e-07     2.0364e-06    -2.2631e-06      1.385e-07     8.8048e-07     2.1002e-16     4.6457e-18     2.3293e-16
     0.009    -5.0412e-06    -3.1628e-08     1.0102e-07    -2.2906e-06    -1.5814e-08    -8.8585e-08     1.3773e-16      4.946e-18     2.2632e-16
    0.0093    -4.7086e-06    -3.5215e-07    -1.7903e-06    -2.1108e-06    -1.7607e-07    -1.0303e-06     7.3294e-17     5.2416e-18     2.1405e-16
    0.0096    -3.9866e-06    -6.5621e-07    -3.4682e-06    -1.7393e-06     -3.281e-07    -1.8604e-06      1.806e-17      5.523e-18      1.973e-16
    0.0099    -2.9392e-06    -9.1686e-07    -4.7818e-06    -1.2088e-06    -4.5843e-07    -2.5042e-06     -2.699e-17      5.781e-18     1.7748e-16
    0.0102    -1.6595e-06    -1.1109e-06    -5.6125e-06    -5.6663e-07    -5.5547e-07    -2.9036e-06    -6.1285e-17     6.0076e-18     1.5622e-16
    0.0105    -2.6197e-07    -1.2212e-06    -5.8846e-06     1.2992e-07     -6.106e-07    -3.0224e-06     -8.467e-17     6.1959e-18     1.3523e-16
    0.0108     1.1282e-06    -1.2378e-06    -5.5725e-06     8.1845e-07    -6.1892e-07     -2.849e-06    -9.7405e-17     6.3405e-18     1.1621e-16
    0.0111     2.3861e-06    -1.1594e-06    -4.7024e-06     1.4371e-06    -5.7971e-07    -2.3985e-06    -1.0014e-16     6.4376e-18     1.0076e-16
    0.0114     3.3981e-06    -9.9298e-07    -3.3511e-06     1.9301e-06    -4.9649e-07    -1.7105e-06    -9.3858e-17     6.4854e-18     9.0257e-17
    0.0117     4.0724e-06    -7.5355e-07    -1.6384e-06     2.2526e-06    -3.7677e-07    -8.4616e-07    -7.9864e-17     6.4836e-18     8.5803e-17
     0.012     4.3473e-06    -4.6267e-07     2.8287e-07     2.3753e-06    -2.3133e-07     1.1742e-07    -5.9677e-17     6.4341e-18     8.8137e-17
    0.0123     4.1964e-06    -1.4661e-07      2.241e-06     2.2862e-06    -7.3303e-08      1.094e-06    -3.4979e-17     6.3403e-18     9.7588e-17
    0.0126     3.6318e-06     1.6605e-07     4.0602e-06     1.9927e-06     8.3023e-08     1.9958e-06    -7.5332e-18     6.2068e-18     1.1405e-16
    0.0129     2.7024e-06     4.4691e-07     5.5768e-06     1.5203e-06     2.2345e-07     2.7418e-06     2.0896e-17     6.0398e-18     1.3697e-16
    0.0132     1.4901e-06     6.7035e-07     6.6536e-06     9.1057e-07     3.3518e-07     3.2642e-06     4.8619e-17     5.8462e-18     1.6537e-16
    0.0135     1.0237e-07     8.1582e-07     7.1925e-06     2.1775e-07     4.0791e-07     3.5155e-06     7.4097e-17     5.6336e-18      1.979e-16
    0.0138    -1.3372e-06     8.6968e-07     7.1433e-06    -4.9646e-07     4.3484e-07     3.4722e-06     9.5998e-17     5.4097e-18      2.329e-16
    0.0141    -2.7001e-06     8.2646e-07     6.5083e-06    -1.1682e-06     4.1323e-07     3.1369e-06     1.1326e-16     5.1822e-18     2.6845e-16
    0.0144     -3.864e-06     6.8939e-07     5.3423e-06    -1.7373e-06     3.4469e-07     2.5386e-06     1.2512e-16     4.9583e-18     3.0254e-16
    0.0147    -4.7245e-06      4.701e-07     3.7478e-06    -2.1525e-06     2.3505e-07     1.7301e-06     1.3113e-16     4.7446e-18     3.3309e-16
     0.015    -5.2035e-06     1.8765e-07     1.8661e-06    -2.3762e-06     9.3826e-08     7.8272e-07     1.3122e-16     4.5467e-18     3.5811e-16
    0.0153    -5.2574e-06    -1.3317e-07    -1.3536e-07    -2.3878e-06    -6.6586e-08     -2.191e-07      1.256e-16     4.3688e-18      3.758e-16
    0.0156    -4.8801e-06    -4.6407e-07     -2.078e-06    -2.1859e-06    -2.3203e-07     -1.186e-06     1.1483e-16     4.2142e-18     3.8464e-16
    0.0159    -4.1044e-06    -7.7573e-07    -3.7879e-06    -1.7879e-06    -3.8787e-07    -2.0316e-06     9.9723e-17     4.0847e-18     3.8348e-16
    0.0162     -2.999e-06    -1.0405e-06    -5.1115e-06     -1.229e-06    -5.2024e-07    -2.6798e-06     8.1344e-17     3.9808e-18     3.7161e-16
    0.0165    -1.6621e-06    -1.2348e-06    -5.9295e-06     -5.589e-07    -6.1738e-07    -3.0723e-06     6.0922e-17     3.9016e-18     3.4884e-16
    0.0168    -2.1309e-07    -1.3412e-06    -6.1675e-06     1.6246e-07    -6.7061e-07    -3.1734e-06     3.9809e-17     3.8451e-18     3.1546e-16
    0.0171     1.2181e-06    -1.3503e-06    -5.8027e-06     8.7049e-07    -6.7517e-07    -2.9734e-06     1.9406e-17     3.8086e-18      2.723e-16
    0.0174      2.503e-06    -1.2613e-06    -4.8666e-06     1.5015e-06    -6.3066e-07    -2.4897e-06     1.1034e-18     3.7881e-18     2.2068e-16
    0.0177     3.5255e-06    -1.0821e-06    -3.4418e-06     1.9987e-06    -5.4104e-07    -1.7649e-06    -1.3784e-17     3.7794e-18      1.624e-16
     0.018     4.1929e-06    -8.2874e-07    -1.6549e-06     2.3167e-06    -4.1437e-07     -8.636e-07    -2.4075e-17     3.7779e-18     9.9623e-17
    0.0183     4.4439e-06    -5.2404e-07     3.3443e-07     2.4266e-06    -2.6202e-07     1.3363e-07    -2.8774e-17     3.7788e-18     3.4805e-17
    0.0186     4.2546e-06    -1.9544e-07     2.3481e-06     2.3175e-06    -9.7719e-08     1.1374e-06    -2.7108e-17     3.7775e-18    -2.9385e-17
    0.0189     3.6401e-06     1.2739e-07     4.2051e-06     1.9984e-06     6.3694e-08     2.0575e-06    -1.8563e-17     3.7697e-18    -9.0197e-17
    0.0192      2.654e-06     4.1518e-07      5.738e-06     1.4972e-06     2.0759e-07     2.8108e-06    -2.8947e-18     3.7515e-18    -1.4491e-16
    0.0195     1.3833e-06     6.4172e-07      6.808e-06     8.5812e-07     3.2086e-07     3.3291e-06     1.9858e-17     3.7199e-18    -1.9095e-16
    0.0198    -5.9252e-08      7.862e-07     7.3171e-06     1.3786e-07      3.931e-07     3.5648e-06     4.9384e-17     3.6723e-18    -2.2599e-16
    0.0201    -1.5451e-06     8.3511e-07     7.2174e-06    -5.9937e-07     4.1755e-07     3.4956e-06     8.5115e-17     3.6073e-18    -2.4807e-16
    0.0204    -2.9413e-06     7.8344e-07     6.5155e-06    -1.2876e-06     3.9172e-07     3.1264e-06     1.2626e-16      3.524e-18    -2.5568e-16
    0.0207    -4.1226e-06      6.352e-07     5.2719e-06    -1.8652e-06      3.176e-07     2.4891e-06     1.7182e-16     3.4227e-18     -2.478e-16
     0.021    -4.9827e-06     4.0309e-07     3.5957e-06      -2.28e-06     2.0155e-07     1.6396e-06     2.2067e-16     3.3042e-18    -2.2398e-16
    0.0213    -5.4434e-06     1.0735e-07     1.6353e-06    -2.4944e-06     5.3673e-08     6.5307e-07     2.7158e-16     3.1701e-18    -1.8435e-16
    0.0216    -5.4625e-06      -2.26e-07    -4.3506e-07    -2.4887e-06      -1.13e-07    -3.8281e-07     3.2325e-16     3.0228e-18    -1.2961e-16
    0.0219    -5.0369e-06    -5.6746e-07    -2.4307e-06    -2.2629e-06    -2.8373e-07    -1.3757e-06     3.7443e-16     2.8651e-18    -6.1034e-17
    0.0222    -4.2036e-06    -8.8671e-07    -4.1732e-06    -1.8364e-06    -4.4336e-07    -2.2369e-06     4.2386e-16     2.7001e-18     1.9613e-17
    0.0225    -3.0361e-06    -1.1553e-06    -5.5061e-06    -1.2471e-06    -5.7766e-07    -2.8891e-06     4.7044e-16     2.5313e-18     1.1011e-16
    0.0228    -1.6381e-06    -1.3493e-06    -6.3093e-06    -5.4733e-07    -6.7463e-07    -3.2735e-06     5.1316e-16     2.3624e-18     2.0787e-16
    0.0231    -1.3455e-07    -1.4512e-06    -6.5098e-06     2.0035e-07    -7.2558e-07    -3.3553e-06      5.512e-16     2.1968e-18     3.1006e-16
    0.0234       1.34e-06    -1.4518e-06    -6.0884e-06     9.2895e-07     -7.259e-07    -3.1265e-06     5.8392e-16     2.0381e-18     4.1367e-16
    0.0237     2.6531e-06     -1.351e-06    -5.0816e-06      1.573e-06    -6.7551e-07    -2.6071e-06      6.109e-16     1.8894e-18     5.1565e-16
     0.024     3.6862e-06    -1.1577e-06    -3.5785e-06     2.0742e-06    -5.7887e-07    -1.8431e-06      6.319e-16     1.7535e-18     6.1301e-16
    0.0243     4.3457e-06    -8.8922e-07    -1.7128e-06     2.3872e-06    -4.4461e-07    -9.0265e-07     6.4692e-16     1.6327e-18     7.0291e-16
    0.0246     4.5709e-06    -5.6949e-07     3.4851e-07     2.4831e-06    -2.8474e-07     1.3019e-07     6.5613e-16     1.5289e-18     7.8281e-16
    0.0249     4.3402e-06    -2.2726e-07     2.4207e-06     2.3525e-06    -1.1363e-07     1.1627e-06     6.5986e-16     1.4433e-18     8.5049e-16
    0.0252     3.6725e-06     1.0662e-07     4.3173e-06     2.0062e-06     5.3311e-08     2.1018e-06     6.5861e-16     1.3765e-18     9.0418e-16
    0.0255     2.6261e-06     4.0198e-07      5.867e-06     1.4745e-06     2.0099e-07     2.8628e-06     6.5297e-16     1.3285e-18     9.4256e-16
    0.0258     1.2935e-06     6.3199e-07     6.9292e-06     8.0425e-07     3.1599e-07     3.3764e-06     6.4361e-16     1.2988e-18     9.6485e-16
    0.0261    -2.0682e-07     7.7557e-07     7.4063e-06     5.5051e-08     3.8779e-07     3.5953e-06     6.3123e-16      1.286e-18     9.7076e-16
    0.0264    -1.7411e-06     8.1936e-07      7.253e-06    -7.0629e-07     4.0968e-07     3.4987e-06     6.1655e-16     1.2886e-18     9.6057e-16
    0.0267    -3.1719e-06     7.5887e-07     6.4802e-06    -1.4116e-06     3.7943e-07     3.0937e-06     6.0024e-16     1.3042e-18     9.3502e-16
     0.027    -4.3706e-06     5.9895e-07     5.1546e-06    -1.9976e-06     2.9948e-07     2.4151e-06      5.829e-16     1.3304e-18     8.9534e-16
    0.0273    -5.2291e-06     3.5342e-07     3.3924e-06    -2.4115e-06     1.7671e-07     1.5227e-06     5.6506e-16     1.3643e-18     8.4315e-16
    0.0276    -5.6693e-06     4.3795e-08     1.3496e-06    -2.6155e-06     2.1898e-08     4.9518e-07     5.4711e-16     1.4031e-18     7.8044e-16
    0.0279    -5.6504e-06    -3.0257e-07    -7.9256e-07    -2.5909e-06    -1.5128e-07    -5.7614e-07     5.2934e-16     1.4436e-18     7.0946e-16
    0.0282    -5.1725e-06    -6.5492e-07     -2.843e-06    -2.3391e-06    -3.2746e-07    -1.5958e-06      5.119e-16      1.483e-18     6.3264e-16
    0.0285    -4.2771e-06    -9.8185e-07    -4.6183e-06     -1.882e-06    -4.9092e-07    -2.4727e-06     4.9478e-16     1.5186e-18     5.5254e-16
    0.0288    -3.0431e-06    -1.2541e-06    -5.9594e-06    -1.2601e-06    -6.2706e-07    -3.1282e-06     4.7788e-16     1.5481e-18     4.7175e-16
    0.0291    -1.5801e-06    -1.4473e-06    -6.7454e-06     -5.287e-07    -7.2364e-07    -3.5032e-06     4.6097e-16     1.5695e-18     3.9281e-16
    0.0294    -1.8543e-08    -1.5439e-06    -6.9048e-06     2.4693e-07    -7.7194e-07    -3.5638e-06      4.437e-16     1.5815e-18     3.1814e-16
    0.0297     1.5018e-06    -1.5351e-06    -6.4221e-06     9.9724e-07    -7.6754e-07    -3.3039e-06     4.2568e-16     1.5834e-18     2.4998e-16
      0.03     2.8443e-06    -1.4214e-06    -5.3393e-06     1.6548e-06     -7.107e-07    -2.7461e-06     4.0645e-16     1.5749e-18     1.9035e-16
    0.0303      3.888e-06    -1.2128e-06    -3.7524e-06     2.1601e-06    -6.0641e-07    -1.9402e-06     3.8551e-16     1.5565e-18     1.4097e-16
    0.0306     4.5382e-06    -9.2783e-07    -1.8029e-06     2.4673e-06    -4.6391e-07    -9.5786e-07      3.624e-16     1.5295e-18     1.0326e-16
    0.0309     4.7352e-06    -5.9184e-07     3.3488e-07     2.5481e-06    -2.9592e-07     1.1284e-07     3.3664e-16     1.4957e-18     7.8303e-17
    0.0312     4.4597e-06    -2.3492e-07      2.469e-06     2.3942e-06    -1.1746e-07     1.1757e-06     3.0785e-16     1.4572e-18     6.6827e-17
    0.0315     3.7349e-06     1.1089e-07     4.4073e-06     2.0187e-06     5.5444e-08     2.1351e-06     2.7569e-16     1.4168e-18     6.9216e-17
    0.0318     2.6241e-06     4.1441e-07     5.9744e-06     1.4544e-06     2.0721e-07      2.904e-06     2.3994e-16     1.3775e-18     8.5503e-17
    0.0321     1.2256e-06     6.4818e-07     7.0279e-06     7.5103e-07     3.2409e-07     3.4125e-06     2.0047e-16     1.3425e-18     1.1539e-16
    0.0324    -3.3602e-07     7.9086e-07     7.4708e-06    -2.8769e-08     3.9543e-07     3.6136e-06     1.5728e-16     1.3149e-18     1.5826e-16
    0.0327    -1.9213e-06     8.2925e-07     7.2604e-06    -8.1542e-07     4.1463e-07     3.4878e-06     1.1052e-16     1.2976e-18     2.1321e-16
     0.033    -3.3881e-06     7.5942e-07     6.4126e-06    -1.5385e-06     3.7971e-07     3.0449e-06     6.0426e-17     1.2934e-18     2.7907e-16
    0.0333    -4.6043e-06     5.8716e-07     5.0005e-06    -2.1329e-06     2.9358e-07      2.323e-06     7.4046e-18     1.3044e-18     3.5442e-16
    0.0336      -5.46e-06     3.2747e-07      3.148e-06    -2.5451e-06     1.6373e-07     1.3854e-06    -4.8037e-17      1.332e-18     4.3768e-16
    0.0339    -5.8771e-06     3.2352e-09     1.0187e-06    -2.7374e-06     1.6176e-09     3.1506e-07    -1.0527e-16      1.377e-18     5.2705e-16
    0.0342    -5.8165e-06    -3.5676e-07    -1.1981e-06    -2.6919e-06    -1.7838e-07    -7.9307e-07    -1.6357e-16     1.4394e-18     6.2066e-16
    0.0345     -5.282e-06    -7.2042e-07    -3.3049e-06    -2.4119e-06    -3.6021e-07    -1.8402e-06    -2.2213e-16      1.518e-18     7.1651e-16
    0.0348    -4.3197e-06    -1.0552e-06    -5.1133e-06    -1.9219e-06     -5.276e-07    -2.7328e-06    -2.8007e-16     1.6112e-18     8.1256e-16
    0.0351    -3.0144e-06     -1.331e-06    -6.4612e-06     -1.265e-06     -6.655e-07    -3.3908e-06    -3.3645e-16     1.7159e-18     9.0677e-16
    0.0354    -1.4818e-06    -1.5229e-06    -7.2269e-06    -4.9965e-07    -7.6146e-07    -3.7548e-06    -3.9034e-16     1.8287e-18     9.9712e-16
    0.0357     1.4135e-07    -1.6135e-06    -7.3408e-06     3.0573e-07    -8.0674e-07    -3.7919e-06    -4.4076e-16     1.9452e-18     1.0817e-15
     0.036     1.7099e-06    -1.5942e-06    -6.7914e-06      1.079e-06    -7.9709e-07     -3.498e-06    -4.8679e-16     2.0604e-18     1.1586e-15
    0.0363     3.0831e-06    -1.4664e-06    -5.6266e-06     1.7506e-06    -7.3318e-07    -2.8989e-06    -5.2752e-16      2.169e-18     1.2261e-15
    0.0366     4.1372e-06    -1.2411e-06    -3.9498e-06     2.2599e-06    -6.2056e-07    -2.0478e-06    -5.6212e-16     2.2654e-18     1.2829e-15
    0.0369     4.7764e-06    -9.3828e-07    -1.9105e-06     2.5605e-06    -4.6914e-07    -1.0207e-06    -5.8983e-16     2.3442e-18     1.3276e-15
    0.0372     4.9422e-06    -5.8472e-07     3.0878e-07     2.6247e-06    -2.9236e-07     9.0462e-08    -6.1001e-16     2.3998e-18     1.3593e-15
    0.0375      4.618e-06    -2.1195e-07     2.5087e-06     2.4457e-06    -1.0597e-07     1.1858e-06    -6.2212e-16     2.4273e-18     1.3771e-15
    0.0378     3.8314e-06     1.4668e-07     4.4911e-06     2.0387e-06      7.334e-08     2.1665e-06    -6.2577e-16     2.4224e-18     1.3809e-15
    0.0381     2.6513e-06     4.5897e-07     6.0765e-06     1.4394e-06     2.2948e-07     2.9438e-06    -6.2073e-16     2.3816e-18     1.3704e-15
    0.0384     1.1824e-06     6.9676e-07     7.1206e-06     7.0078e-07     3.4838e-07     3.4468e-06    -6.0691e-16     2.3022e-18      1.346e-15
    0.0387    -4.4445e-07     8.3846e-07     7.5268e-06    -1.1147e-07     4.1923e-07     3.6289e-06     -5.844e-16     2.1828e-18     1.3083e-15
     0.039    -2.0837e-06     8.7106e-07     7.2558e-06    -9.2476e-07     4.3553e-07     3.4723e-06    -5.5345e-16      2.023e-18     1.2581e-15
    0.0393     -3.588e-06     7.9124e-07     6.3286e-06    -1.6662e-06     3.9562e-07     2.9893e-06    -5.1449e-16     1.8235e-18     1.1968e-15
    0.0396    -4.8219e-06      6.058e-07     4.8252e-06     -2.269e-06      3.029e-07     2.2217e-06    -4.6809e-16     1.5865e-18     1.1257e-15
    0.0399    -5.6734e-06     3.3103e-07     2.8775e-06    -2.6786e-06     1.6551e-07     1.2367e-06      -4.15e-16      1.315e-18     1.0467e-15
    0.0402    -6.0645e-06    -8.7143e-09     6.5784e-07    -2.8576e-06    -4.3572e-09     1.2153e-07    -3.5607e-16     1.0131e-18     9.6166e-16
    0.0405    -5.9582e-06    -3.8312e-07    -1.6367e-06    -2.7892e-06    -1.9156e-07    -1.0248e-06    -2.9228e-16     6.8576e-19     8.7251e-16
    0.0408    -5.3621e-06    -7.5867e-07    -3.8016e-06    -2.4785e-06    -3.7934e-07    -2.1001e-06     -2.247e-16     3.3865e-19      7.814e-16
    0.0411    -4.3276e-06    -1.1016e-06     -5.643e-06    -1.9527e-06    -5.5079e-07    -3.0083e-06    -1.5447e-16    -2.2143e-20     6.9041e-16
    0.0414    -2.9457e-06    -1.3809e-06    -6.9957e-06     -1.258e-06    -6.9045e-07    -3.6677e-06    -8.2764e-17     -3.903e-19     6.0158e-16
    0.0417    -1.3388e-06    -1.5712e-06    -7.7377e-06     -4.564e-07     -7.856e-07    -4.0189e-06    -1.0755e-17    -7.5949e-19     5.1684e-16
     0.042     3.4982e-07     -1.655e-06    -7.8011e-06      3.807e-07    -8.2748e-07    -4.0298e-06     6.0391e-17    -1.1236e-18     4.3794e-16
    0.0423     1.9693e-06    -1.6242e-06    -7.1789e-06     1.1783e-06    -8.1208e-07    -3.6989e-06     1.2956e-16     -1.477e-18     3.6644e-16
    0.0426     3.3742e-06     -1.481e-06    -5.9255e-06     1.8645e-06    -7.4049e-07    -3.0549e-06      1.957e-16    -1.8148e-18     3.0361e-16
    0.0429     4.4379e-06    -1.2377e-06    -4.1519e-06     2.3775e-06    -6.1885e-07    -2.1552e-06     2.5786e-16    -2.1328e-18     2.5048e-16
    0.0432      5.064e-06    -9.1564e-07    -2.0163e-06     2.6704e-06    -4.5782e-07      -1.08e-06      3.152e-16    -2.4278e-18     2.0772e-16
    0.0435     5.1949e-06    -5.4321e-07     2.9013e-07     2.7162e-06    -2.7161e-07     7.4368e-08       3.67e-16    -2.6978e-18     1.7575e-16
    0.0438     4.8173e-06     -1.535e-07     2.5602e-06     2.5098e-06     -7.675e-08     1.2042e-06     4.1265e-16    -2.9418e-18     1.5462e-16
    0.0441     3.9634e-06     2.1877e-07     4.5894e-06     2.0688e-06     1.0938e-07     2.2077e-06      4.517e-16    -3.1599e-18     1.4411e-16
    0.0444     2.7083e-06     5.4028e-07     6.1938e-06     1.4318e-06     2.7014e-07     2.9937e-06     4.8381e-16    -3.3532e-18     1.4371e-16
    0.0447     1.1635e-06     7.8217e-07     7.2274e-06     6.5535e-07     3.9109e-07     3.4908e-06     5.0879e-16     -3.524e-18     1.5266e-16
     0.045    -5.3316e-07      9.226e-07     7.5944e-06    -1.9149e-07      4.613e-07     3.6526e-06     5.2653e-16    -3.6751e-18     1.6998e-16
    0.0453    -2.2297e-06     9.4873e-07     7.2588e-06     -1.033e-06     4.7437e-07     3.4632e-06     5.3705e-16    -3.8102e-18     1.9448e-16
    0.0456    -3.7736e-06     8.5797e-07     6.2472e-06    -1.7935e-06     4.2899e-07     2.9377e-06     5.4044e-16    -3.9335e-18     2.2486e-16
    0.0459    -5.0253e-06     6.5819e-07     4.6471e-06    -2.4046e-06      3.291e-07     2.1217e-06     5.3687e-16    -4.0491e-18      2.597e-16
    0.0462    -5.8711e-06     3.6707e-07     2.5991e-06    -2.8107e-06     1.8354e-07     1.0868e-06      5.266e-16    -4.1616e-18     2.9753e-16
    0.0465    -6.2331e-06     1.0576e-08     2.8445e-07    -2.9747e-06     5.2879e-09    -7.5368e-08     5.0989e-16    -4.2751e-18     3.3685e-16
    0.0468    -6.0766e-06    -3.7936e-07    -2.0912e-06    -2.8809e-06    -1.8968e-07    -1.2615e-06      4.871e-16    -4.3935e-18     3.7618e-16
    0.0471    -5.4135e-06    -7.6767e-07    -4.3158e-06    -2.5367e-06    -3.8384e-07    -2.3658e-06     4.5858e-16    -4.5201e-18      4.141e-16
    0.0474    -4.3008e-06    -1.1193e-06    -6.1901e-06     -1.972e-06    -5.5964e-07    -3.2893e-06     4.2475e-16    -4.6577e-18     4.4927e-16
    0.0477    -2.8365e-06    -1.4023e-06    -7.5458e-06    -1.2367e-06    -7.0114e-07     -3.949e-06     3.8604e-16     -4.808e-18     4.8045e-16
     0.048    -1.1501e-06    -1.5908e-06    -8.2601e-06    -3.9608e-07    -7.9538e-07    -4.2854e-06     3.4292e-16    -4.9723e-18     5.0654e-16
    0.0483     6.0809e-07    -1.6672e-06    -8.2677e-06     4.7484e-07    -8.3358e-07    -4.2674e-06     2.9591e-16    -5.1507e-18     5.2659e-16
    0.0486     2.2809e-06    -1.6239e-06    -7.5661e-06      1.298e-06    -8.1197e-07     -3.896e-06     2.4558e-16    -5.3425e-18     5.3983e-16
    0.0489     3.7183e-06    -1.4643e-06    -6.2166e-06     1.9994e-06    -7.3213e-07    -3.2035e-06     1.9253e-16    -5.5465e-18     5.4565e-16
    0.0492     4.7907e-06    -1.2017e-06    -4.3387e-06     2.5155e-06    -6.0083e-07    -2.2514e-06     1.3742e-16    -5.7605e-18     5.4365e-16
    0.0495     5.4007e-06    -8.5906e-07    -2.0998e-06     2.7993e-06    -4.2953e-07    -1.1246e-06     8.0977e-17    -5.9819e-18     5.3363e-16
    0.0498     5.4922e-06    -4.6657e-07     2.9967e-07     2.8246e-06    -2.3328e-07      7.605e-08     2.3959e-17    -6.2076e-18     5.1559e-16
    0.0501     5.0553e-06    -5.8929e-08     2.6444e-06      2.588e-06    -2.9465e-08     1.2427e-06    -3.2824e-17    -6.4343e-18     4.8973e-16
    0.0504     4.1276e-06     3.2763e-07     4.7229e-06     2.1097e-06     1.6382e-07     2.2702e-06    -8.8531e-17    -6.6584e-18     4.5645e-16
    0.0507     2.7909e-06     6.5864e-07     6.3471e-06     1.4319e-06     3.2932e-07     3.0653e-06    -1.4231e-16    -6.8765e-18     4.1636e-16
     0.051     1.1639e-06     9.0446e-07     7.3688e-06     6.1459e-07     4.5223e-07     3.5557e-06    -1.9331e-16    -7.0851e-18     3.7023e-16
    0.0513    -6.0807e-07      1.043e-06     7.6934e-06    -2.6936e-07     5.2149e-07     3.6956e-06    -2.4071e-16    -7.2811e-18       3.19e-16
    0.0516     -2.366e-06     1.0617e-06     7.2884e-06    -1.1408e-06     5.3083e-07      3.471e-06    -2.8375e-16    -7.4617e-18     2.6378e-16
