%     time           SZ11           SZ12           SZ13           SZ22           SZ23           SZ33
    0.3926     1.5934e-06              0              0     1.6125e-06              0    -5.9926e-06
    0.3928     1.6986e-06              0              0      1.718e-06              0    -6.1552e-06
     0.393     1.7953e-06              0              0      1.815e-06              0    -6.3007e-06
    0.3932      1.884e-06              0              0     1.9039e-06              0     -6.428e-06
    0.3934     1.9648e-06              0              0      1.985e-06              0    -6.5357e-06
    0.3936     2.0383e-06              0              0     2.0586e-06              0    -6.6226e-06
    0.3938     2.1046e-06              0              0     2.1252e-06              0    -6.6877e-06
     0.394     2.1644e-06              0              0     2.1852e-06              0    -6.7299e-06
    0.3942     2.2179e-06              0              0     2.2388e-06              0    -6.7484e-06
    0.3944     2.2655e-06              0              0     2.2866e-06              0    -6.7424e-06
    0.3946     2.3077e-06              0              0      2.329e-06              0     -6.711e-06
    0.3948     2.3447e-06              0              0     2.3661e-06              0    -6.6539e-06
     0.395      2.377e-06              0              0     2.3985e-06              0    -6.5705e-06
    0.3952     2.4048e-06              0              0     2.4265e-06              0    -6.4604e-06
    0.3954     2.4286e-06              0              0     2.4504e-06              0    -6.3234e-06
    0.3956     2.4486e-06              0              0     2.4705e-06              0    -6.1595e-06
    0.3958     2.4652e-06              0              0     2.4871e-06              0    -5.9685e-06
     0.396     2.4785e-06              0              0     2.5006e-06              0    -5.7508e-06
    0.3962     2.4891e-06              0              0     2.5112e-06              0    -5.5066e-06
    0.3964      2.497e-06              0              0     2.5191e-06              0    -5.2364e-06
    0.3966     2.5027e-06              0              0     2.5249e-06              0    -4.9409e-06
    0.3968     2.5064e-06              0              0     2.5286e-06              0    -4.6207e-06
     0.397     2.5085e-06              0              0     2.5307e-06              0    -4.2769e-06
    0.3972     2.5093e-06              0              0     2.5315e-06              0    -3.9106e-06
    0.3974     2.5091e-06              0              0     2.5313e-06              0     -3.523e-06
    0.3976     2.5084e-06              0              0     2.5305e-06              0    -3.1157e-06
    0.3978     2.5074e-06              0              0     2.5295e-06              0    -2.6902e-06
     0.398     2.5067e-06              0              0     2.5287e-06              0    -2.2482e-06
    0.3982     2.5065e-06              0              0     2.5284e-06              0    -1.7916e-06
    0.3984     2.5073e-06              0              0     2.5292e-06              0    -1.3225e-06
    0.3986     2.5096e-06              0              0     2.5313e-06              0    -8.4289e-07
    0.3988     2.5137e-06              0              0     2.5353e-06              0    -3.5508e-07
     0.399       2.52e-06              0              0     2.5416e-06              0     1.3869e-07
    0.3992      2.529e-06              0              0     2.5504e-06              0     6.3607e-07
    0.3994      2.541e-06              0              0     2.5623e-06              0     1.1347e-06
    0.3996     2.5564e-06              0              0     2.5775e-06              0     1.6322e-06
    0.3998     2.5754e-06              0              0     2.5964e-06              0     2.1263e-06
       0.4     2.5984e-06              0              0     2.6191e-06              0     2.6146e-06
    0.4002     2.6254e-06              0              0      2.646e-06              0     3.0949e-06
    0.4004     2.6568e-06              0              0     2.6772e-06              0      3.565e-06
    0.4006     2.6925e-06              0              0     2.7127e-06              0     4.0228e-06
    0.4008     2.7326e-06              0              0     2.7526e-06              0     4.4666e-06
     0.401     2.7771e-06              0              0     2.7968e-06              0     4.8945e-06
    0.4012     2.8258e-06              0              0     2.8453e-06              0     5.3049e-06
    0.4014     2.8786e-06              0              0     2.8978e-06              0     5.6965e-06
    0.4016     2.9351e-06              0              0     2.9541e-06              0     6.0679e-06
    0.4018     2.9951e-06              0              0     3.0138e-06              0     6.4183e-06
     0.402     3.0581e-06              0              0     3.0766e-06              0     6.7467e-06
    0.4022     3.1238e-06              0              0      3.142e-06              0     7.0526e-06
    0.4024     3.1916e-06              0              0     3.2095e-06              0     7.3356e-06
    0.4026      3.261e-06              0              0     3.2786e-06              0     7.5955e-06
    0.4028     3.3313e-06              0              0     3.3486e-06              0     7.8321e-06
     0.403      3.402e-06              0              0      3.419e-06              0     8.0458e-06
    0.4032     3.4724e-06              0              0     3.4891e-06              0     8.2368e-06
    0.4034     3.5419e-06              0              0     3.5583e-06              0     8.4055e-06
    0.4036     3.6098e-06              0              0     3.6258e-06              0     8.5526e-06
    0.4038     3.6755e-06              0              0     3.6912e-06              0     8.6786e-06
     0.404     3.7383e-06              0              0     3.7537e-06              0     8.7845e-06
    0.4042     3.7977e-06              0              0     3.8127e-06              0      8.871e-06
    0.4044      3.853e-06              0              0     3.8677e-06              0     8.9389e-06
    0.4046     3.9037e-06              0              0      3.918e-06              0     8.9891e-06
    0.4048     3.9493e-06              0              0     3.9632e-06              0     9.0224e-06
     0.405     3.9892e-06              0              0     4.0028e-06              0     9.0396e-06
    0.4052     4.0231e-06              0              0     4.0363e-06              0     9.0414e-06
    0.4054     4.0505e-06              0              0     4.0634e-06              0     9.0284e-06
    0.4056     4.0711e-06              0              0     4.0836e-06              0     9.0012e-06
    0.4058     4.0845e-06              0              0     4.0967e-06              0     8.9602e-06
     0.406     4.0905e-06              0              0     4.1023e-06              0     8.9056e-06
    0.4062     4.0889e-06              0              0     4.1002e-06              0     8.8377e-06
    0.4064     4.0793e-06              0              0     4.0903e-06              0     8.7562e-06
    0.4066     4.0616e-06              0              0     4.0723e-06              0     8.6612e-06
    0.4068     4.0358e-06              0              0      4.046e-06              0     8.5523e-06
     0.407     4.0015e-06              0              0     4.0114e-06              0     8.4291e-06
    0.4072     3.9587e-06              0              0     3.9682e-06              0     8.2909e-06
    0.4074     3.9074e-06              0              0     3.9165e-06              0     8.1372e-06
    0.4076     3.8474e-06              0              0     3.8561e-06              0      7.967e-06
    0.4078     3.7787e-06              0              0      3.787e-06              0     7.7797e-06
     0.408     3.7012e-06              0              0     3.7092e-06              0     7.5743e-06
    0.4082      3.615e-06              0              0     3.6226e-06              0     7.3499e-06
    0.4084     3.5201e-06              0              0     3.5272e-06              0     7.1055e-06
    0.4086     3.4164e-06              0              0     3.4232e-06              0     6.8403e-06
    0.4088     3.3042e-06              0              0     3.3105e-06              0     6.5536e-06
     0.409     3.1834e-06              0              0     3.1894e-06              0     6.2446e-06
    0.4092     3.0543e-06              0              0     3.0599e-06              0     5.9128e-06
    0.4094      2.917e-06              0              0     2.9222e-06              0     5.5579e-06
    0.4096     2.7718e-06              0              0     2.7767e-06              0     5.1796e-06
    0.4098     2.6191e-06              0              0     2.6236e-06              0     4.7781e-06
      0.41     2.4593e-06              0              0     2.4633e-06              0     4.3535e-06
    0.4102     2.2927e-06              0              0     2.2964e-06              0     3.9065e-06
    0.4104       2.12e-06              0              0     2.1233e-06              0      3.438e-06
    0.4106     1.9418e-06              0              0     1.9447e-06              0      2.949e-06
    0.4108     1.7587e-06              0              0     1.7613e-06              0      2.441e-06
     0.411     1.5716e-06              0              0     1.5737e-06              0     1.9158e-06
    0.4112     1.3812e-06              0              0      1.383e-06              0     1.3753e-06
    0.4114     1.1886e-06              0              0       1.19e-06              0     8.2192e-07
    0.4116     9.9471e-07              0              0     9.9579e-07              0     2.5813e-07
    0.4118      8.006e-07              0              0     8.0132e-07              0    -3.1325e-07
     0.412     6.0739e-07              0              0     6.0776e-07              0    -8.8923e-07
    0.4122     4.1623e-07              0              0     4.1625e-07              0    -1.4666e-06
    0.4124     2.2832e-07              0              0     2.2799e-07              0    -2.0421e-06
    0.4126     4.4872e-08              0              0     4.4198e-08              0    -2.6123e-06
    0.4128    -1.3291e-07              0              0    -1.3392e-07              0    -3.1737e-06
     0.413     -3.038e-07              0              0    -3.0515e-07              0    -3.7229e-06
    0.4132    -4.6663e-07              0              0    -4.6831e-07              0    -4.2564e-06
    0.4134    -6.2023e-07              0              0    -6.2224e-07              0    -4.7709e-06
    0.4136    -7.6352e-07              0              0    -7.6585e-07              0    -5.2631e-06
    0.4138    -8.9546e-07              0              0    -8.9811e-07              0      -5.73e-06
     0.414    -1.0151e-06              0              0    -1.0181e-06              0    -6.1686e-06
    0.4142    -1.1216e-06              0              0    -1.1249e-06              0    -6.5765e-06
    0.4144    -1.2141e-06              0              0    -1.2177e-06              0    -6.9512e-06
    0.4146    -1.2921e-06              0              0     -1.296e-06              0    -7.2907e-06
    0.4148     -1.355e-06              0              0    -1.3592e-06              0    -7.5934e-06
     0.415    -1.4024e-06              0              0    -1.4068e-06              0    -7.8579e-06
    0.4152     -1.434e-06              0              0    -1.4387e-06              0    -8.0832e-06
    0.4154    -1.4496e-06              0              0    -1.4546e-06              0    -8.2687e-06
    0.4156    -1.4493e-06              0              0    -1.4546e-06              0    -8.4142e-06
    0.4158    -1.4331e-06              0              0    -1.4387e-06              0    -8.5198e-06
     0.416    -1.4013e-06              0              0    -1.4071e-06              0     -8.586e-06
    0.4162    -1.3543e-06              0              0    -1.3603e-06              0    -8.6137e-06
    0.4164    -1.2924e-06              0              0    -1.2986e-06              0     -8.604e-06
    0.4166    -1.2162e-06              0              0    -1.2227e-06              0    -8.5585e-06
    0.4168    -1.1264e-06              0              0    -1.1331e-06              0    -8.4788e-06
     0.417    -1.0236e-06              0              0    -1.0306e-06              0     -8.367e-06
    0.4172    -9.0875e-07              0              0     -9.159e-07              0    -8.2253e-06
    0.4174     -7.826e-07              0              0    -7.8996e-07              0    -8.0562e-06
    0.4176    -6.4606e-07              0              0    -6.5361e-07              0    -7.8622e-06
    0.4178    -5.0005e-07              0              0    -5.0778e-07              0     -7.646e-06
     0.418    -3.4552e-07              0              0    -3.5342e-07              0    -7.4104e-06
    0.4182    -1.8341e-07              0              0    -1.9149e-07              0     -7.158e-06
    0.4184    -1.4704e-08              0              0    -2.2933e-08              0    -6.8919e-06
    0.4186     1.5966e-07              0              0     1.5128e-07              0    -6.6147e-06
    0.4188     3.3874e-07              0              0     3.3022e-07              0    -6.3292e-06
     0.419      5.216e-07              0              0     5.1295e-07              0     -6.038e-06
    0.4192     7.0735e-07              0              0     6.9858e-07              0    -5.7436e-06
    0.4194     8.9511e-07              0              0     8.8622e-07              0    -5.4485e-06
    0.4196      1.084e-06              0              0      1.075e-06              0    -5.1548e-06
    0.4198     1.2733e-06              0              0     1.2642e-06              0    -4.8647e-06
      0.42     1.4621e-06              0              0     1.4529e-06              0    -4.5798e-06
    0.4202     1.6497e-06              0              0     1.6404e-06              0     -4.302e-06
    0.4204     1.8354e-06              0              0      1.826e-06              0    -4.0326e-06
    0.4206     2.0183e-06              0              0     2.0089e-06              0    -3.7728e-06
    0.4208     2.1979e-06              0              0     2.1884e-06              0    -3.5235e-06
     0.421     2.3734e-06              0              0     2.3639e-06              0    -3.2855e-06
    0.4212     2.5442e-06              0              0     2.5346e-06              0    -3.0591e-06
    0.4214     2.7095e-06              0              0        2.7e-06              0    -2.8447e-06
    0.4216     2.8688e-06              0              0     2.8592e-06              0    -2.6423e-06
    0.4218     3.0213e-06              0              0     3.0117e-06              0    -2.4515e-06
     0.422     3.1665e-06              0              0     3.1569e-06              0     -2.272e-06
    0.4222     3.3036e-06              0              0      3.294e-06              0    -2.1032e-06
    0.4224      3.432e-06              0              0     3.4225e-06              0    -1.9442e-06
    0.4226     3.5511e-06              0              0     3.5416e-06              0     -1.794e-06
    0.4228     3.6603e-06              0              0     3.6508e-06              0    -1.6515e-06
     0.423     3.7588e-06              0              0     3.7493e-06              0    -1.5155e-06
    0.4232     3.8462e-06              0              0     3.8368e-06              0    -1.3845e-06
    0.4234     3.9218e-06              0              0     3.9124e-06              0    -1.2571e-06
    0.4236     3.9851e-06              0              0     3.9758e-06              0    -1.1318e-06
    0.4238     4.0357e-06              0              0     4.0264e-06              0    -1.0071e-06
     0.424      4.073e-06              0              0     4.0638e-06              0    -8.8138e-07
    0.4242     4.0966e-06              0              0     4.0876e-06              0    -7.5322e-07
    0.4244     4.1064e-06              0              0     4.0974e-06              0    -6.2112e-07
    0.4246      4.102e-06              0              0     4.0931e-06              0    -4.8369e-07
    0.4248     4.0833e-06              0              0     4.0745e-06              0    -3.3964e-07
     0.425     4.0502e-06              0              0     4.0416e-06              0    -1.8782e-07
    0.4252     4.0029e-06              0              0     3.9944e-06              0    -2.7201e-08
    0.4254     3.9415e-06              0              0     3.9331e-06              0     1.4306e-07
    0.4256     3.8663e-06              0              0      3.858e-06              0     3.2365e-07
    0.4258     3.7777e-06              0              0     3.7696e-06              0     5.1503e-07
     0.426     3.6763e-06              0              0     3.6683e-06              0     7.1748e-07
    0.4262     3.5628e-06              0              0      3.555e-06              0     9.3105e-07
    0.4264     3.4379e-06              0              0     3.4302e-06              0     1.1556e-06
    0.4266     3.3026e-06              0              0     3.2951e-06              0     1.3908e-06
    0.4268      3.158e-06              0              0     3.1507e-06              0     1.6359e-06
     0.427     3.0052e-06              0              0      2.998e-06              0     1.8903e-06
    0.4272     2.8454e-06              0              0     2.8384e-06              0      2.153e-06
    0.4274       2.68e-06              0              0     2.6732e-06              0     2.4228e-06
    0.4276     2.5105e-06              0              0     2.5038e-06              0     2.6983e-06
    0.4278     2.3382e-06              0              0     2.3317e-06              0     2.9781e-06
     0.428     2.1647e-06              0              0     2.1585e-06              0     3.2607e-06
    0.4282     1.9916e-06              0              0     1.9855e-06              0     3.5442e-06
    0.4284     1.8203e-06              0              0     1.8145e-06              0     3.8271e-06
    0.4286     1.6525e-06              0              0     1.6469e-06              0     4.1074e-06
    0.4288     1.4897e-06              0              0     1.4842e-06              0     4.3833e-06
     0.429     1.3333e-06              0              0      1.328e-06              0      4.653e-06
    0.4292     1.1847e-06              0              0     1.1796e-06              0     4.9148e-06
    0.4294     1.0452e-06              0              0     1.0403e-06              0     5.1667e-06
    0.4296     9.1605e-07              0              0     9.1138e-07              0     5.4072e-06
    0.4298     7.9834e-07              0              0     7.9388e-07              0     5.6347e-06
      0.43     6.9302e-07              0              0     6.8877e-07              0     5.8477e-06
    0.4302     6.0093e-07              0              0     5.9689e-07              0     6.0448e-06
    0.4304     5.2273e-07              0              0      5.189e-07              0     6.2248e-06
    0.4306     4.5894e-07              0              0     4.5533e-07              0     6.3866e-06
    0.4308     4.0992e-07              0              0     4.0652e-07              0     6.5294e-06
     0.431     3.7585e-07              0              0     3.7267e-07              0     6.6523e-06
    0.4312     3.5675e-07              0              0     3.5379e-07              0     6.7548e-06
    0.4314     3.5249e-07              0              0     3.4973e-07              0     6.8364e-06
    0.4316     3.6275e-07              0              0     3.6021e-07              0     6.8969e-06
    0.4318     3.8707e-07              0              0     3.8475e-07              0     6.9361e-06
     0.432     4.2486e-07              0              0     4.2275e-07              0      6.954e-06
    0.4322     4.7537e-07              0              0     4.7348e-07              0     6.9508e-06
    0.4324     5.3774e-07              0              0     5.3606e-07              0     6.9269e-06
    0.4326     6.1099e-07              0              0     6.0952e-07              0     6.8825e-06
    0.4328     6.9404e-07              0              0     6.9278e-07              0     6.8183e-06
     0.433     7.8574e-07              0              0     7.8469e-07              0     6.7349e-06
    0.4332     8.8487e-07              0              0     8.8403e-07              0     6.6329e-06
    0.4334     9.9014e-07              0              0     9.8951e-07              0     6.5132e-06
    0.4336     1.1003e-06              0              0     1.0998e-06              0     6.3767e-06
    0.4338     1.2139e-06              0              0     1.2137e-06              0     6.2243e-06
     0.434     1.3297e-06              0              0     1.3297e-06              0      6.057e-06
    0.4342     1.4463e-06              0              0     1.4465e-06              0     5.8757e-06
    0.4344     1.5625e-06              0              0     1.5629e-06              0     5.6817e-06
    0.4346      1.677e-06              0              0     1.6776e-06              0     5.4759e-06
    0.4348     1.7886e-06              0              0     1.7894e-06              0     5.2595e-06
     0.435     1.8962e-06              0              0     1.8971e-06              0     5.0337e-06
    0.4352     1.9986e-06              0              0     1.9997e-06              0     4.7997e-06
    0.4354     2.0949e-06              0              0     2.0962e-06              0     4.5585e-06
    0.4356     2.1841e-06              0              0     2.1857e-06              0     4.3113e-06
    0.4358     2.2656e-06              0              0     2.2673e-06              0     4.0594e-06
     0.436     2.3385e-06              0              0     2.3404e-06              0     3.8039e-06
    0.4362     2.4023e-06              0              0     2.4044e-06              0      3.546e-06
    0.4364     2.4565e-06              0              0     2.4588e-06              0     3.2867e-06
    0.4366     2.5007e-06              0              0     2.5031e-06              0     3.0271e-06
    0.4368     2.5346e-06              0              0     2.5372e-06              0     2.7685e-06
     0.437      2.558e-06              0              0     2.5608e-06              0     2.5117e-06
    0.4372      2.571e-06              0              0     2.5739e-06              0     2.2579e-06
    0.4374     2.5734e-06              0              0     2.5765e-06              0     2.0079e-06
    0.4376     2.5656e-06              0              0     2.5688e-06              0     1.7626e-06
    0.4378     2.5476e-06              0              0      2.551e-06              0      1.523e-06
     0.438     2.5199e-06              0              0     2.5234e-06              0     1.2897e-06
    0.4382     2.4828e-06              0              0     2.4865e-06              0     1.0635e-06
    0.4384     2.4368e-06              0              0     2.4406e-06              0     8.4505e-07
    0.4386     2.3824e-06              0              0     2.3864e-06              0     6.3483e-07
    0.4388     2.3204e-06              0              0     2.3245e-06              0     4.3333e-07
     0.439     2.2512e-06              0              0     2.2555e-06              0     2.4095e-07
    0.4392     2.1758e-06              0              0     2.1802e-06              0     5.7964e-08
    0.4394     2.0947e-06              0              0     2.0992e-06              0     -1.154e-07
    0.4396     2.0088e-06              0              0     2.0135e-06              0    -2.7901e-07
    0.4398     1.9189e-06              0              0     1.9237e-06              0    -4.3284e-07
      0.44     1.8258e-06              0              0     1.8307e-06              0    -5.7691e-07
    0.4402     1.7303e-06              0              0     1.7353e-06              0    -7.1134e-07
    0.4404     1.6332e-06              0              0     1.6383e-06              0    -8.3629e-07
    0.4406     1.5353e-06              0              0     1.5404e-06              0    -9.5201e-07
    0.4408     1.4373e-06              0              0     1.4426e-06              0    -1.0588e-06
     0.441     1.3401e-06              0              0     1.3454e-06              0     -1.157e-06
    0.4412     1.2442e-06              0              0     1.2496e-06              0     -1.247e-06
    0.4414     1.1504e-06              0              0     1.1559e-06              0    -1.3291e-06
    0.4416     1.0594e-06              0              0     1.0649e-06              0    -1.4039e-06
    0.4418     9.7152e-07              0              0     9.7715e-07              0    -1.4717e-06
     0.442     8.8745e-07              0              0     8.9313e-07              0    -1.5329e-06
    0.4422     8.0759e-07              0              0     8.1331e-07              0    -1.5881e-06
    0.4424     7.3233e-07              0              0      7.381e-07              0    -1.6376e-06
    0.4426     6.6202e-07              0              0     6.6783e-07              0    -1.6818e-06
    0.4428     5.9691e-07              0              0     6.0275e-07              0    -1.7211e-06
     0.443     5.3723e-07              0              0      5.431e-07              0    -1.7557e-06
    0.4432     4.8313e-07              0              0     4.8902e-07              0     -1.786e-06
    0.4434     4.3471e-07              0              0     4.4061e-07              0    -1.8122e-06
    0.4436     3.9201e-07              0              0     3.9792e-07              0    -1.8344e-06
    0.4438     3.5504e-07              0              0     3.6095e-07              0     -1.853e-06
     0.444     3.2373e-07              0              0     3.2964e-07              0    -1.8678e-06
    0.4442     2.9801e-07              0              0     3.0391e-07              0    -1.8791e-06
    0.4444     2.7774e-07              0              0     2.8363e-07              0    -1.8867e-06
    0.4446     2.6278e-07              0              0     2.6864e-07              0    -1.8908e-06
    0.4448     2.5293e-07              0              0     2.5876e-07              0    -1.8912e-06
     0.445       2.48e-07              0              0      2.538e-07              0    -1.8879e-06
    0.4452     2.4776e-07              0              0     2.5352e-07              0    -1.8808e-06
    0.4454     2.5198e-07              0              0     2.5769e-07              0    -1.8697e-06
    0.4456     2.6042e-07              0              0     2.6608e-07              0    -1.8546e-06
    0.4458     2.7283e-07              0              0     2.7842e-07              0    -1.8354e-06
     0.446     2.8896e-07              0              0     2.9449e-07              0    -1.8119e-06
    0.4462     3.0857e-07              0              0     3.1402e-07              0     -1.784e-06
    0.4464     3.3141e-07              0              0     3.3678e-07              0    -1.7517e-06
    0.4466     3.5724e-07              0              0     3.6253e-07              0    -1.7151e-06
    0.4468     3.8583e-07              0              0     3.9103e-07              0    -1.6739e-06
     0.447     4.1695e-07              0              0     4.2205e-07              0    -1.6284e-06
    0.4472     4.5039e-07              0              0     4.5539e-07              0    -1.5786e-06
    0.4474     4.8593e-07              0              0     4.9082e-07              0    -1.5247e-06
    0.4476     5.2336e-07              0              0     5.2814e-07              0    -1.4668e-06
    0.4478      5.625e-07              0              0     5.6716e-07              0    -1.4052e-06
     0.448     6.0313e-07              0              0     6.0767e-07              0    -1.3402e-06
    0.4482     6.4508e-07              0              0     6.4949e-07              0    -1.2721e-06
    0.4484     6.8815e-07              0              0     6.9243e-07              0    -1.2014e-06
    0.4486     7.3216e-07              0              0      7.363e-07              0    -1.1284e-06
    0.4488     7.7693e-07              0              0     7.8093e-07              0    -1.0537e-06
     0.449     8.2227e-07              0              0     8.2613e-07              0    -9.7769e-07
    0.4492     8.6801e-07              0              0     8.7172e-07              0    -9.0097e-07
    0.4494     9.1397e-07              0              0     9.1752e-07              0    -8.2407e-07
    0.4496     9.5996e-07              0              0     9.6337e-07              0    -7.4756e-07
    0.4498     1.0058e-06              0              0     1.0091e-06              0    -6.7199e-07
      0.45     1.0514e-06              0              0     1.0545e-06              0    -5.9791e-07
    0.4502     1.0965e-06              0              0     1.0994e-06              0    -5.2584e-07
    0.4504     1.1409e-06              0              0     1.1437e-06              0     -4.563e-07
    0.4506     1.1846e-06              0              0     1.1872e-06              0    -3.8973e-07
    0.4508     1.2273e-06              0              0     1.2297e-06              0    -3.2657e-07
     0.451      1.269e-06              0              0     1.2713e-06              0    -2.6716e-07
    0.4512     1.3095e-06              0              0     1.3116e-06              0    -2.1182e-07
    0.4514     1.3487e-06              0              0     1.3506e-06              0    -1.6078e-07
    0.4516     1.3866e-06              0              0     1.3883e-06              0    -1.1419e-07
    0.4518      1.423e-06              0              0     1.4246e-06              0    -7.2149e-08
     0.452     1.4579e-06              0              0     1.4593e-06              0    -3.4651e-08
    0.4522     1.4914e-06              0              0     1.4926e-06              0    -1.6244e-09
    0.4524     1.5233e-06              0              0     1.5243e-06              0     2.7087e-08
    0.4526     1.5537e-06              0              0     1.5545e-06              0     5.1716e-08
    0.4528     1.5826e-06              0              0     1.5833e-06              0     7.2572e-08
     0.453     1.6101e-06              0              0     1.6106e-06              0     9.0032e-08
    0.4532     1.6362e-06              0              0     1.6366e-06              0     1.0454e-07
    0.4534     1.6611e-06              0              0     1.6613e-06              0     1.1658e-07
    0.4536     1.6848e-06              0              0     1.6848e-06              0     1.2672e-07
    0.4538     1.7075e-06              0              0     1.7073e-06              0     1.3552e-07
     0.454     1.7292e-06              0              0     1.7288e-06              0      1.436e-07
    0.4542     1.7501e-06              0              0     1.7495e-06              0     1.5157e-07
    0.4544     1.7703e-06              0              0     1.7696e-06              0     1.6008e-07
    0.4546       1.79e-06              0              0     1.7891e-06              0     1.6974e-07
    0.4548     1.8092e-06              0              0     1.8082e-06              0     1.8115e-07
     0.455     1.8282e-06              0              0     1.8269e-06              0     1.9488e-07
    0.4552     1.8468e-06              0              0     1.8454e-06              0     2.1148e-07
    0.4554     1.8654e-06              0              0     1.8638e-06              0     2.3141e-07
    0.4556     1.8839e-06              0              0     1.8821e-06              0     2.5509e-07
    0.4558     1.9024e-06              0              0     1.9005e-06              0     2.8289e-07
     0.456     1.9208e-06              0              0     1.9188e-06              0     3.1508e-07
    0.4562     1.9393e-06              0              0     1.9371e-06              0     3.5185e-07
    0.4564     1.9578e-06              0              0     1.9555e-06              0     3.9332e-07
    0.4566     1.9763e-06              0              0     1.9738e-06              0     4.3951e-07
    0.4568     1.9946e-06              0              0     1.9919e-06              0     4.9036e-07
     0.457     2.0127e-06              0              0     2.0099e-06              0     5.4573e-07
    0.4572     2.0305e-06              0              0     2.0275e-06              0     6.0537e-07
    0.4574     2.0478e-06              0              0     2.0447e-06              0     6.6899e-07
    0.4576     2.0645e-06              0              0     2.0613e-06              0     7.3617e-07
    0.4578     2.0804e-06              0              0      2.077e-06              0     8.0648e-07
     0.458     2.0953e-06              0              0     2.0918e-06              0     8.7937e-07
    0.4582      2.109e-06              0              0     2.1054e-06              0     9.5427e-07
    0.4584     2.1213e-06              0              0     2.1176e-06              0     1.0306e-06
    0.4586      2.132e-06              0              0     2.1282e-06              0     1.1076e-06
    0.4588     2.1409e-06              0              0      2.137e-06              0     1.1846e-06
     0.459     2.1478e-06              0              0     2.1438e-06              0      1.261e-06
    0.4592     2.1525e-06              0              0     2.1483e-06              0      1.336e-06
    0.4594     2.1548e-06              0              0     2.1505e-06              0     1.4089e-06
    0.4596     2.1545e-06              0              0     2.1501e-06              0      1.479e-06
    0.4598     2.1514e-06              0              0      2.147e-06              0     1.5456e-06
      0.46     2.1455e-06              0              0     2.1409e-06              0     1.6081e-06
    0.4602     2.1365e-06              0              0     2.1319e-06              0     1.6659e-06
    0.4604     2.1245e-06              0              0     2.1198e-06              0     1.7183e-06
    0.4606     2.1093e-06              0              0     2.1045e-06              0     1.7649e-06
    0.4608     2.0908e-06              0              0     2.0859e-06              0     1.8052e-06
     0.461     2.0691e-06              0              0     2.0641e-06              0     1.8387e-06
    0.4612     2.0441e-06              0              0     2.0391e-06              0     1.8651e-06
    0.4614     2.0159e-06              0              0     2.0108e-06              0     1.8841e-06
    0.4616     1.9845e-06              0              0     1.9793e-06              0     1.8955e-06
    0.4618     1.9499e-06              0              0     1.9447e-06              0      1.899e-06
     0.462     1.9123e-06              0              0      1.907e-06              0     1.8946e-06
    0.4622     1.8717e-06              0              0     1.8664e-06              0     1.8822e-06
    0.4624     1.8283e-06              0              0     1.8229e-06              0     1.8619e-06
    0.4626     1.7822e-06              0              0     1.7768e-06              0     1.8335e-06
    0.4628     1.7336e-06              0              0     1.7282e-06              0     1.7974e-06
     0.463     1.6826e-06              0              0     1.6771e-06              0     1.7536e-06
    0.4632     1.6294e-06              0              0     1.6239e-06              0     1.7024e-06
    0.4634     1.5742e-06              0              0     1.5687e-06              0     1.6441e-06
    0.4636     1.5171e-06              0              0     1.5116e-06              0     1.5789e-06
    0.4638     1.4584e-06              0              0     1.4529e-06              0     1.5072e-06
     0.464     1.3982e-06              0              0     1.3927e-06              0     1.4294e-06
    0.4642     1.3368e-06              0              0     1.3313e-06              0     1.3459e-06
    0.4644     1.2743e-06              0              0     1.2688e-06              0     1.2572e-06
    0.4646     1.2109e-06              0              0     1.2054e-06              0     1.1638e-06
    0.4648     1.1469e-06              0              0     1.1414e-06              0     1.0662e-06
     0.465     1.0824e-06              0              0     1.0769e-06              0      9.649e-07
    0.4652     1.0176e-06              0              0     1.0121e-06              0     8.6055e-07
    0.4654     9.5271e-07              0              0     9.4727e-07              0     7.5368e-07
    0.4656     8.8792e-07              0              0     8.8252e-07              0      6.449e-07
    0.4658     8.2343e-07              0              0     8.1807e-07              0     5.3481e-07
     0.466     7.5942e-07              0              0      7.541e-07              0     4.2402e-07
    0.4662     6.9607e-07              0              0      6.908e-07              0     3.1314e-07
    0.4664     6.3357e-07              0              0     6.2836e-07              0     2.0278e-07
    0.4666      5.721e-07              0              0     5.6695e-07              0     9.3542e-08
    0.4668     5.1183e-07              0              0     5.0674e-07              0    -1.3993e-08
     0.467     4.5295e-07              0              0     4.4793e-07              0    -1.1926e-07
    0.4672     3.9561e-07              0              0     3.9066e-07              0    -2.2171e-07
    0.4674     3.3999e-07              0              0     3.3512e-07              0    -3.2085e-07
    0.4676     2.8625e-07              0              0     2.8146e-07              0    -4.1619e-07
    0.4678     2.3452e-07              0              0     2.2982e-07              0    -5.0732e-07
     0.468     1.8497e-07              0              0     1.8036e-07              0    -5.9383e-07
    0.4682     1.3772e-07              0              0     1.3321e-07              0     -6.754e-07
    0.4684     9.2896e-08              0              0     8.8492e-08              0    -7.5176e-07
    0.4686     5.0612e-08              0              0     4.6318e-08              0    -8.2268e-07
    0.4688     1.0967e-08              0              0     6.7882e-09              0      -8.88e-07
     0.469    -2.5952e-08              0              0     -3.001e-08              0    -9.4765e-07
    0.4692    -6.0074e-08              0              0    -6.4006e-08              0    -1.0016e-06
    0.4694    -9.1341e-08              0              0    -9.5141e-08              0    -1.0498e-06
    0.4696    -1.1971e-07              0              0    -1.2338e-07              0    -1.0925e-06
