%     time           SY11           SY12           SY13           SY22           SY23           SY33
    0.6026              0              0    -8.9181e-22              0    -6.8239e-08              0
    0.6028              0              0    -8.9215e-22              0    -6.4255e-08              0
     0.603              0              0    -8.9248e-22              0     -5.952e-08              0
    0.6032              0              0     -8.928e-22              0    -5.4034e-08              0
    0.6034              0              0    -8.9313e-22              0    -4.7803e-08              0
    0.6036              0              0    -8.9345e-22              0    -4.0832e-08              0
    0.6038              0              0    -8.9376e-22              0    -3.3126e-08              0
     0.604              0              0    -8.9407e-22              0    -2.4694e-08              0
    0.6042              0              0    -8.9438e-22              0    -1.5542e-08              0
    0.6044              0              0    -8.9468e-22              0    -5.6792e-09              0
    0.6046              0              0    -8.9497e-22              0     4.8844e-09              0
    0.6048              0              0    -8.9526e-22              0     1.6138e-08              0
     0.605              0              0    -8.9555e-22              0     2.8066e-08              0
    0.6052              0              0    -8.9583e-22              0     4.0653e-08              0
    0.6054              0              0     -8.961e-22              0     5.3876e-08              0
    0.6056              0              0    -8.9636e-22              0     6.7709e-08              0
    0.6058              0              0    -8.9662e-22              0      8.212e-08              0
     0.606              0              0    -8.9688e-22              0     9.7071e-08              0
    0.6062              0              0    -8.9712e-22              0     1.1252e-07              0
    0.6064              0              0    -8.9736e-22              0      1.284e-07              0
    0.6066              0              0    -8.9759e-22              0     1.4467e-07              0
    0.6068              0              0    -8.9781e-22              0     1.6126e-07              0
     0.607              0              0    -8.9803e-22              0     1.7809e-07              0
    0.6072              0              0    -8.9823e-22              0      1.951e-07              0
    0.6074              0              0    -8.9843e-22              0     2.1219e-07              0
    0.6076              0              0    -8.9862e-22              0      2.293e-07              0
    0.6078              0              0     -8.988e-22              0     2.4633e-07              0
     0.608              0              0    -8.9897e-22              0     2.6321e-07              0
    0.6082              0              0    -8.9914e-22              0     2.7986e-07              0
    0.6084              0              0    -8.9929e-22              0     2.9622e-07              0
    0.6086              0              0    -8.9943e-22              0     3.1223e-07              0
    0.6088              0              0    -8.9957e-22              0     3.2784e-07              0
     0.609              0              0    -8.9969e-22              0     3.4303e-07              0
    0.6092              0              0    -8.9981e-22              0     3.5779e-07              0
    0.6094              0              0    -8.9991e-22              0     3.7213e-07              0
    0.6096              0              0    -9.0001e-22              0     3.8607e-07              0
    0.6098              0              0    -9.0009e-22              0     3.9967e-07              0
      0.61              0              0    -9.0017e-22              0       4.13e-07              0
    0.6102              0              0    -9.0023e-22              0     4.2616e-07              0
    0.6104              0              0    -9.0028e-22              0     4.3926e-07              0
    0.6106              0              0    -9.0033e-22              0      4.524e-07              0
    0.6108              0              0    -9.0036e-22              0     4.6573e-07              0
     0.611              0              0    -9.0038e-22              0     4.7935e-07              0
    0.6112              0              0    -9.0039e-22              0     4.9338e-07              0
    0.6114              0              0     -9.004e-22              0      5.079e-07              0
    0.6116              0              0    -9.0039e-22              0     5.2296e-07              0
    0.6118              0              0    -9.0037e-22              0     5.3856e-07              0
     0.612              0              0    -9.0034e-22              0     5.5463e-07              0
    0.6122              0              0     -9.003e-22              0     5.7102e-07              0
    0.6124              0              0    -9.0025e-22              0     5.8749e-07              0
    0.6126              0              0    -9.0019e-22              0     6.0368e-07              0
    0.6128              0              0    -9.0012e-22              0     6.1911e-07              0
     0.613              0              0    -9.0004e-22              0     6.3316e-07              0
    0.6132              0              0    -8.9995e-22              0     6.4505e-07              0
    0.6134              0              0    -8.9985e-22              0     6.5387e-07              0
    0.6136              0              0    -8.9973e-22              0     6.5852e-07              0
    0.6138              0              0    -8.9961e-22              0     6.5777e-07              0
     0.614              0              0    -8.9948e-22              0     6.5021e-07              0
    0.6142              0              0    -8.9934e-22              0      6.343e-07              0
    0.6144              0              0    -8.9919e-22              0     6.0839e-07              0
    0.6146              0              0    -8.9902e-22              0     5.7069e-07              0
    0.6148              0              0    -8.9885e-22              0     5.1937e-07              0
     0.615              0              0    -8.9867e-22              0     4.5253e-07              0
    0.6152              0              0    -8.9848e-22              0     3.6829e-07              0
    0.6154              0              0    -8.9827e-22              0      2.648e-07              0
    0.6156              0              0    -8.9806e-22              0     1.4031e-07              0
    0.6158              0              0    -8.9784e-22              0    -6.7715e-09              0
     0.616              0              0    -8.9761e-22              0    -1.7786e-07              0
    0.6162              0              0    -8.9736e-22              0     -3.741e-07              0
    0.6164              0              0    -8.9711e-22              0    -5.9631e-07              0
    0.6166              0              0    -8.9685e-22              0    -8.4496e-07              0
    0.6168              0              0    -8.9658e-22              0    -1.1201e-06              0
     0.617              0              0     -8.963e-22              0    -1.4213e-06              0
    0.6172              0              0    -8.9601e-22              0    -1.7476e-06              0
    0.6174              0              0    -8.9571e-22              0    -2.0976e-06              0
    0.6176              0              0     -8.954e-22              0    -2.4692e-06              0
    0.6178              0              0    -8.9508e-22              0    -2.8598e-06              0
     0.618              0              0    -8.9476e-22              0    -3.2664e-06              0
    0.6182              0              0    -8.9442e-22              0     -3.685e-06              0
    0.6184              0              0    -8.9408e-22              0    -4.1116e-06              0
    0.6186              0              0    -8.9373e-22              0    -4.5414e-06              0
    0.6188              0              0    -8.9337e-22              0    -4.9692e-06              0
     0.619              0              0      -8.93e-22              0    -5.3894e-06              0
    0.6192              0              0    -8.9263e-22              0    -5.7964e-06              0
    0.6194              0              0    -8.9224e-22              0    -6.1839e-06              0
    0.6196              0              0    -8.9185e-22              0    -6.5461e-06              0
    0.6198              0              0    -8.9146e-22              0    -6.8766e-06              0
      0.62              0              0    -8.9105e-22              0    -7.1697e-06              0
    0.6202              0              0    -8.9064e-22              0    -7.4195e-06              0
    0.6204              0              0    -8.9022e-22              0    -7.6207e-06              0
    0.6206              0              0    -8.8979e-22              0    -7.7683e-06              0
    0.6208              0              0    -8.8936e-22              0    -7.8581e-06              0
     0.621              0              0    -8.8892e-22              0    -7.8863e-06              0
    0.6212              0              0    -8.8847e-22              0    -7.8501e-06              0
    0.6214              0              0    -8.8802e-22              0    -7.7475e-06              0
    0.6216              0              0    -8.8756e-22              0    -7.5773e-06              0
    0.6218              0              0     -8.871e-22              0    -7.3394e-06              0
     0.622              0              0    -8.8663e-22              0    -7.0346e-06              0
    0.6222              0              0    -8.8615e-22              0    -6.6647e-06              0
    0.6224              0              0    -8.8567e-22              0    -6.2326e-06              0
    0.6226              0              0    -8.8519e-22              0     -5.742e-06              0
    0.6228              0              0     -8.847e-22              0    -5.1977e-06              0
     0.623              0              0     -8.842e-22              0    -4.6052e-06              0
    0.6232              0              0     -8.837e-22              0    -3.9707e-06              0
    0.6234              0              0     -8.832e-22              0    -3.3013e-06              0
    0.6236              0              0    -8.8269e-22              0    -2.6045e-06              0
    0.6238              0              0    -8.8218e-22              0    -1.8882e-06              0
     0.624              0              0    -8.8166e-22              0    -1.1605e-06              0
    0.6242              0              0    -8.8114e-22              0    -4.2995e-07              0
    0.6244              0              0    -8.8062e-22              0     2.9523e-07              0
    0.6246              0              0     -8.801e-22              0     1.0068e-06              0
    0.6248              0              0    -8.7957e-22              0     1.6969e-06              0
     0.625              0              0    -8.7905e-22              0     2.3578e-06              0
    0.6252              0              0    -8.7852e-22              0     2.9828e-06              0
    0.6254              0              0    -8.7799e-22              0     3.5654e-06              0
    0.6256              0              0    -8.7746e-22              0     4.1001e-06              0
    0.6258              0              0    -8.7693e-22              0     4.5821e-06              0
     0.626              0              0    -8.7639e-22              0     5.0075e-06              0
    0.6262              0              0    -8.7586e-22              0     5.3734e-06              0
    0.6264              0              0    -8.7533e-22              0     5.6779e-06              0
    0.6266              0              0     -8.748e-22              0     5.9198e-06              0
    0.6268              0              0    -8.7427e-22              0     6.0992e-06              0
     0.627              0              0    -8.7374e-22              0     6.2168e-06              0
    0.6272              0              0    -8.7321e-22              0     6.2744e-06              0
    0.6274              0              0    -8.7268e-22              0     6.2745e-06              0
    0.6276              0              0    -8.7216e-22              0     6.2203e-06              0
    0.6278              0              0    -8.7163e-22              0     6.1157e-06              0
     0.628              0              0    -8.7111e-22              0     5.9651e-06              0
    0.6282              0              0     -8.706e-22              0     5.7733e-06              0
    0.6284              0              0    -8.7008e-22              0     5.5454e-06              0
    0.6286              0              0    -8.6957e-22              0     5.2869e-06              0
    0.6288              0              0    -8.6906e-22              0     5.0033e-06              0
     0.629              0              0    -8.6855e-22              0     4.6999e-06              0
    0.6292              0              0    -8.6805e-22              0     4.3822e-06              0
    0.6294              0              0    -8.6756e-22              0     4.0554e-06              0
    0.6296              0              0    -8.6706e-22              0     3.7244e-06              0
    0.6298              0              0    -8.6657e-22              0     3.3938e-06              0
      0.63              0              0    -8.6609e-22              0     3.0678e-06              0
    0.6302              0              0    -8.6561e-22              0     2.7502e-06              0
    0.6304              0              0    -8.6514e-22              0     2.4441e-06              0
    0.6306              0              0    -8.6467e-22              0     2.1525e-06              0
    0.6308              0              0    -8.6421e-22              0     1.8775e-06              0
     0.631              0              0    -8.6375e-22              0     1.6209e-06              0
    0.6312              0              0    -8.6331e-22              0      1.384e-06              0
    0.6314              0              0    -8.6286e-22              0     1.1675e-06              0
    0.6316              0              0    -8.6243e-22              0      9.719e-07              0
    0.6318              0              0      -8.62e-22              0     7.9709e-07              0
     0.632              0              0    -8.6158e-22              0     6.4267e-07              0
    0.6322              0              0    -8.6116e-22              0     5.0793e-07              0
    0.6324              0              0    -8.6076e-22              0     3.9192e-07              0
    0.6326              0              0    -8.6036e-22              0     2.9345e-07              0
    0.6328              0              0    -8.5997e-22              0     2.1118e-07              0
     0.633              0              0    -8.5958e-22              0     1.4365e-07              0
    0.6332              0              0    -8.5921e-22              0     8.9363e-08              0
    0.6334              0              0    -8.5884e-22              0     4.6761e-08              0
    0.6336              0              0    -8.5848e-22              0     1.4319e-08              0
    0.6338              0              0    -8.5813e-22              0    -9.4472e-09              0
     0.634              0              0    -8.5779e-22              0    -2.5948e-08              0
    0.6342              0              0    -8.5746e-22              0    -3.6499e-08              0
    0.6344              0              0    -8.5714e-22              0    -4.2303e-08              0
    0.6346              0              0    -8.5682e-22              0    -4.4438e-08              0
    0.6348              0              0    -8.5652e-22              0    -4.3853e-08              0
     0.635              0              0    -8.5622e-22              0    -4.1363e-08              0
    0.6352              0              0    -8.5593e-22              0    -3.7654e-08              0
    0.6354              0              0    -8.5565e-22              0    -3.3284e-08              0
    0.6356              0              0    -8.5538e-22              0    -2.8694e-08              0
    0.6358              0              0    -8.5512e-22              0    -2.4217e-08              0
     0.636              0              0    -8.5487e-22              0    -2.0091e-08              0
    0.6362              0              0    -8.5463e-22              0     -1.647e-08              0
    0.6364              0              0    -8.5439e-22              0    -1.3437e-08              0
    0.6366              0              0    -8.5417e-22              0    -1.1021e-08              0
    0.6368              0              0    -8.5395e-22              0    -9.2033e-09              0
     0.637              0              0    -8.5375e-22              0    -7.9344e-09              0
    0.6372              0              0    -8.5355e-22              0    -7.1421e-09              0
    0.6374              0              0    -8.5336e-22              0    -6.7416e-09              0
    0.6376              0              0    -8.5319e-22              0    -6.6431e-09              0
    0.6378              0              0    -8.5302e-22              0    -6.7583e-09              0
     0.638              0              0    -8.5286e-22              0    -7.0051e-09              0
    0.6382              0              0    -8.5271e-22              0    -7.3112e-09              0
    0.6384              0              0    -8.5257e-22              0    -7.6164e-09              0
    0.6386              0              0    -8.5244e-22              0    -7.8732e-09              0
    0.6388              0              0    -8.5232e-22              0    -8.0472e-09              0
     0.639              0              0    -8.5221e-22              0    -8.1163e-09              0
    0.6392              0              0    -8.5211e-22              0    -8.0692e-09              0
    0.6394              0              0    -8.5201e-22              0    -7.9037e-09              0
    0.6396              0              0    -8.5193e-22              0    -7.6249e-09              0
    0.6398              0              0    -8.5186e-22              0    -7.2428e-09              0
      0.64              0              0    -8.5179e-22              0    -6.7706e-09              0
    0.6402              0              0    -8.5174e-22              0    -6.2228e-09              0
    0.6404              0              0    -8.5169e-22              0    -5.6137e-09              0
    0.6406              0              0    -8.5166e-22              0    -4.9561e-09              0
    0.6408              0              0    -8.5163e-22              0    -4.2605e-09              0
     0.641              0              0    -8.5161e-22              0    -3.5345e-09              0
    0.6412              0              0    -8.5161e-22              0    -2.7828e-09              0
    0.6414              0              0    -8.5161e-22              0    -2.0075e-09              0
    0.6416              0              0    -8.5161e-22              0    -1.2083e-09              0
    0.6418              0              0    -8.5163e-22              0    -3.8301e-10              0
     0.642              0              0    -8.5166e-22              0     4.7099e-10              0
    0.6422              0              0    -8.5169e-22              0     1.3564e-09              0
    0.6424              0              0    -8.5174e-22              0     2.2748e-09              0
    0.6426              0              0    -8.5179e-22              0     3.2259e-09              0
    0.6428              0              0    -8.5185e-22              0     4.2063e-09              0
     0.643              0              0    -8.5192e-22              0     5.2093e-09              0
    0.6432              0              0    -8.5199e-22              0      6.224e-09              0
    0.6434              0              0    -8.5208e-22              0      7.235e-09              0
    0.6436              0              0    -8.5217e-22              0     8.2223e-09              0
    0.6438              0              0    -8.5227e-22              0     9.1614e-09              0
     0.644              0              0    -8.5237e-22              0     1.0023e-08              0
    0.6442              0              0    -8.5249e-22              0     1.0775e-08              0
    0.6444              0              0    -8.5261e-22              0      1.138e-08              0
    0.6446              0              0    -8.5274e-22              0       1.18e-08              0
    0.6448              0              0    -8.5288e-22              0     1.1995e-08              0
     0.645              0              0    -8.5302e-22              0     1.1924e-08              0
    0.6452              0              0    -8.5318e-22              0     1.1546e-08              0
    0.6454              0              0    -8.5334e-22              0     1.0822e-08              0
    0.6456              0              0     -8.535e-22              0     9.7163e-09              0
    0.6458              0              0    -8.5367e-22              0     8.1956e-09              0
     0.646              0              0    -8.5385e-22              0     6.2323e-09              0
    0.6462              0              0    -8.5404e-22              0     3.8046e-09              0
    0.6464              0              0    -8.5423e-22              0     8.9714e-10              0
    0.6466              0              0    -8.5443e-22              0    -2.4977e-09              0
    0.6468              0              0    -8.5463e-22              0    -6.3792e-09              0
     0.647              0              0    -8.5484e-22              0    -1.0738e-08              0
    0.6472              0              0    -8.5506e-22              0    -1.5555e-08              0
    0.6474              0              0    -8.5528e-22              0    -2.0803e-08              0
    0.6476              0              0     -8.555e-22              0    -2.6443e-08              0
    0.6478              0              0    -8.5573e-22              0    -3.2428e-08              0
     0.648              0              0    -8.5596e-22              0    -3.8701e-08              0
    0.6482              0              0     -8.562e-22              0    -4.5196e-08              0
    0.6484              0              0    -8.5644e-22              0    -5.1839e-08              0
    0.6486              0              0    -8.5669e-22              0    -5.8549e-08              0
    0.6488              0              0    -8.5694e-22              0    -6.5237e-08              0
     0.649              0              0    -8.5719e-22              0    -7.1812e-08              0
    0.6492              0              0    -8.5744e-22              0    -7.8174e-08              0
    0.6494              0              0     -8.577e-22              0    -8.4227e-08              0
    0.6496              0              0    -8.5796e-22              0    -8.9868e-08              0
    0.6498              0              0    -8.5822e-22              0       -9.5e-08              0
      0.65              0              0    -8.5849e-22              0    -9.9527e-08              0
    0.6502              0              0    -8.5875e-22              0    -1.0336e-07              0
    0.6504              0              0    -8.5902e-22              0    -1.0641e-07              0
    0.6506              0              0    -8.5929e-22              0    -1.0861e-07              0
    0.6508              0              0    -8.5956e-22              0    -1.0988e-07              0
     0.651              0              0    -8.5983e-22              0    -1.1019e-07              0
    0.6512              0              0     -8.601e-22              0     -1.095e-07              0
    0.6514              0              0    -8.6037e-22              0    -1.0778e-07              0
    0.6516              0              0    -8.6064e-22              0    -1.0502e-07              0
    0.6518              0              0    -8.6091e-22              0    -1.0125e-07              0
     0.652              0              0    -8.6118e-22              0    -9.6497e-08              0
    0.6522              0              0    -8.6145e-22              0    -9.0807e-08              0
    0.6524              0              0    -8.6172e-22              0    -8.4251e-08              0
    0.6526              0              0    -8.6199e-22              0    -7.6917e-08              0
    0.6528              0              0    -8.6225e-22              0    -6.8908e-08              0
     0.653              0              0    -8.6252e-22              0    -6.0343e-08              0
    0.6532              0              0    -8.6278e-22              0    -5.1354e-08              0
    0.6534              0              0    -8.6304e-22              0    -4.2086e-08              0
    0.6536              0              0    -8.6329e-22              0    -3.2692e-08              0
    0.6538              0              0    -8.6355e-22              0    -2.3332e-08              0
     0.654              0              0     -8.638e-22              0    -1.4169e-08              0
    0.6542              0              0    -8.6405e-22              0    -5.3658e-09              0
    0.6544              0              0    -8.6429e-22              0     2.9157e-09              0
    0.6546              0              0    -8.6453e-22              0     1.0521e-08              0
    0.6548              0              0    -8.6477e-22              0     1.7304e-08              0
     0.655              0              0      -8.65e-22              0      2.313e-08              0
    0.6552              0              0    -8.6523e-22              0     2.7881e-08              0
    0.6554              0              0    -8.6545e-22              0     3.1453e-08              0
    0.6556              0              0    -8.6567e-22              0     3.3765e-08              0
    0.6558              0              0    -8.6588e-22              0     3.4754e-08              0
     0.656              0              0    -8.6609e-22              0     3.4382e-08              0
    0.6562              0              0    -8.6629e-22              0     3.2632e-08              0
    0.6564              0              0    -8.6648e-22              0     2.9512e-08              0
    0.6566              0              0    -8.6667e-22              0     2.5053e-08              0
    0.6568              0              0    -8.6686e-22              0      1.931e-08              0
     0.657              0              0    -8.6704e-22              0     1.2359e-08              0
    0.6572              0              0    -8.6721e-22              0     4.2964e-09              0
    0.6574              0              0    -8.6737e-22              0    -4.7634e-09              0
    0.6576              0              0    -8.6753e-22              0    -1.4689e-08              0
    0.6578              0              0    -8.6768e-22              0    -2.5338e-08              0
     0.658              0              0    -8.6783e-22              0    -3.6553e-08              0
    0.6582              0              0    -8.6796e-22              0    -4.8175e-08              0
    0.6584              0              0    -8.6809e-22              0    -6.0037e-08              0
    0.6586              0              0    -8.6822e-22              0    -7.1971e-08              0
    0.6588              0              0    -8.6833e-22              0    -8.3815e-08              0
     0.659              0              0    -8.6844e-22              0    -9.5407e-08              0
    0.6592              0              0    -8.6855e-22              0     -1.066e-07              0
    0.6594              0              0    -8.6864e-22              0    -1.1725e-07              0
    0.6596              0              0    -8.6873e-22              0    -1.2723e-07              0
    0.6598              0              0    -8.6881e-22              0    -1.3643e-07              0
      0.66              0              0    -8.6888e-22              0    -1.4476e-07              0
    0.6602              0              0    -8.6895e-22              0    -1.5214e-07              0
    0.6604              0              0      -8.69e-22              0    -1.5851e-07              0
    0.6606              0              0    -8.6905e-22              0    -1.6383e-07              0
    0.6608              0              0    -8.6909e-22              0    -1.6809e-07              0
     0.661              0              0    -8.6913e-22              0    -1.7129e-07              0
    0.6612              0              0    -8.6915e-22              0    -1.7344e-07              0
    0.6614              0              0    -8.6917e-22              0    -1.7459e-07              0
    0.6616              0              0    -8.6918e-22              0    -1.7477e-07              0
    0.6618              0              0    -8.6918e-22              0    -1.7405e-07              0
     0.662              0              0    -8.6917e-22              0    -1.7252e-07              0
    0.6622              0              0    -8.6915e-22              0    -1.7024e-07              0
    0.6624              0              0    -8.6913e-22              0    -1.6733e-07              0
    0.6626              0              0    -8.6909e-22              0    -1.6387e-07              0
    0.6628              0              0    -8.6905e-22              0    -1.5996e-07              0
     0.663              0              0      -8.69e-22              0     -1.557e-07              0
    0.6632              0              0    -8.6894e-22              0    -1.5119e-07              0
    0.6634              0              0    -8.6888e-22              0    -1.4653e-07              0
    0.6636              0              0     -8.688e-22              0     -1.418e-07              0
    0.6638              0              0    -8.6872e-22              0    -1.3709e-07              0
     0.664              0              0    -8.6863e-22              0    -1.3247e-07              0
    0.6642              0              0    -8.6853e-22              0    -1.2801e-07              0
    0.6644              0              0    -8.6842e-22              0    -1.2375e-07              0
    0.6646              0              0     -8.683e-22              0    -1.1976e-07              0
    0.6648              0              0    -8.6818e-22              0    -1.1605e-07              0
     0.665              0              0    -8.6804e-22              0    -1.1266e-07              0
    0.6652              0              0     -8.679e-22              0     -1.096e-07              0
    0.6654              0              0    -8.6775e-22              0    -1.0687e-07              0
    0.6656              0              0     -8.676e-22              0    -1.0447e-07              0
    0.6658              0              0    -8.6743e-22              0    -1.0239e-07              0
     0.666              0              0    -8.6726e-22              0     -1.006e-07              0
    0.6662              0              0    -8.6708e-22              0    -9.9094e-08              0
    0.6664              0              0    -8.6689e-22              0    -9.7829e-08              0
    0.6666              0              0    -8.6669e-22              0    -9.6776e-08              0
    0.6668              0              0    -8.6649e-22              0    -9.5903e-08              0
     0.667              0              0    -8.6628e-22              0    -9.5173e-08              0
    0.6672              0              0    -8.6606e-22              0    -9.4551e-08              0
    0.6674              0              0    -8.6583e-22              0    -9.4006e-08              0
    0.6676              0              0     -8.656e-22              0    -9.3504e-08              0
    0.6678              0              0    -8.6535e-22              0    -9.3017e-08              0
     0.668              0              0     -8.651e-22              0    -9.2522e-08              0
    0.6682              0              0    -8.6485e-22              0    -9.1995e-08              0
    0.6684              0              0    -8.6458e-22              0    -9.1423e-08              0
    0.6686              0              0    -8.6431e-22              0    -9.0791e-08              0
    0.6688              0              0    -8.6403e-22              0    -9.0093e-08              0
     0.669              0              0    -8.6374e-22              0    -8.9325e-08              0
    0.6692              0              0    -8.6345e-22              0    -8.8489e-08              0
    0.6694              0              0    -8.6315e-22              0     -8.759e-08              0
    0.6696              0              0    -8.6284e-22              0    -8.6635e-08              0
    0.6698              0              0    -8.6253e-22              0    -8.5636e-08              0
      0.67              0              0     -8.622e-22              0    -8.4606e-08              0
    0.6702              0              0    -8.6188e-22              0    -8.3561e-08              0
    0.6704              0              0    -8.6154e-22              0    -8.2516e-08              0
    0.6706              0              0     -8.612e-22              0    -8.1487e-08              0
    0.6708              0              0    -8.6086e-22              0    -8.0493e-08              0
     0.671              0              0     -8.605e-22              0    -7.9547e-08              0
    0.6712              0              0    -8.6015e-22              0    -7.8664e-08              0
    0.6714              0              0    -8.5978e-22              0    -7.7858e-08              0
    0.6716              0              0    -8.5941e-22              0    -7.7137e-08              0
    0.6718              0              0    -8.5904e-22              0    -7.6512e-08              0
     0.672              0              0    -8.5866e-22              0    -7.5986e-08              0
    0.6722              0              0    -8.5828e-22              0    -7.5564e-08              0
    0.6724              0              0    -8.5789e-22              0    -7.5245e-08              0
    0.6726              0              0     -8.575e-22              0    -7.5026e-08              0
    0.6728              0              0     -8.571e-22              0    -7.4902e-08              0
     0.673              0              0     -8.567e-22              0    -7.4865e-08              0
    0.6732              0              0     -8.563e-22              0    -7.4905e-08              0
    0.6734              0              0    -8.5589e-22              0    -7.5011e-08              0
    0.6736              0              0    -8.5548e-22              0    -7.5168e-08              0
    0.6738              0              0    -8.5507e-22              0    -7.5363e-08              0
     0.674              0              0    -8.5465e-22              0    -7.5578e-08              0
    0.6742              0              0    -8.5423e-22              0    -7.5799e-08              0
    0.6744              0              0    -8.5381e-22              0    -7.6009e-08              0
    0.6746              0              0    -8.5339e-22              0    -7.6192e-08              0
    0.6748              0              0    -8.5296e-22              0    -7.6332e-08              0
     0.675              0              0    -8.5253e-22              0    -7.6416e-08              0
    0.6752              0              0     -8.521e-22              0     -7.643e-08              0
    0.6754              0              0    -8.5167e-22              0    -7.6362e-08              0
    0.6756              0              0    -8.5124e-22              0    -7.6202e-08              0
    0.6758              0              0    -8.5081e-22              0    -7.5943e-08              0
     0.676              0              0    -8.5037e-22              0    -7.5576e-08              0
    0.6762              0              0    -8.4994e-22              0    -7.5099e-08              0
    0.6764              0              0     -8.495e-22              0    -7.4509e-08              0
    0.6766              0              0    -8.4907e-22              0    -7.3805e-08              0
    0.6768              0              0    -8.4863e-22              0    -7.2989e-08              0
     0.677              0              0     -8.482e-22              0    -7.2064e-08              0
    0.6772              0              0    -8.4776e-22              0    -7.1037e-08              0
    0.6774              0              0    -8.4733e-22              0    -6.9914e-08              0
    0.6776              0              0     -8.469e-22              0    -6.8703e-08              0
    0.6778              0              0    -8.4647e-22              0    -6.7416e-08              0
     0.678              0              0    -8.4604e-22              0    -6.6063e-08              0
    0.6782              0              0    -8.4561e-22              0    -6.4657e-08              0
    0.6784              0              0    -8.4519e-22              0    -6.3211e-08              0
    0.6786              0              0    -8.4477e-22              0     -6.174e-08              0
    0.6788              0              0    -8.4435e-22              0    -6.0257e-08              0
     0.679              0              0    -8.4393e-22              0    -5.8778e-08              0
    0.6792              0              0    -8.4352e-22              0    -5.7318e-08              0
    0.6794              0              0    -8.4311e-22              0     -5.589e-08              0
    0.6796              0              0     -8.427e-22              0    -5.4508e-08              0
    0.6798              0              0     -8.423e-22              0    -5.3186e-08              0
      0.68              0              0     -8.419e-22              0    -5.1934e-08              0
    0.6802              0              0     -8.415e-22              0    -5.0764e-08              0
    0.6804              0              0    -8.4111e-22              0    -4.9682e-08              0
    0.6806              0              0    -8.4072e-22              0    -4.8695e-08              0
    0.6808              0              0    -8.4034e-22              0    -4.7806e-08              0
     0.681              0              0    -8.3996e-22              0    -4.7016e-08              0
    0.6812              0              0    -8.3959e-22              0    -4.6321e-08              0
    0.6814              0              0    -8.3922e-22              0    -4.5716e-08              0
    0.6816              0              0    -8.3885e-22              0    -4.5191e-08              0
    0.6818              0              0     -8.385e-22              0    -4.4733e-08              0
     0.682              0              0    -8.3814e-22              0    -4.4324e-08              0
    0.6822              0              0    -8.3779e-22              0    -4.3943e-08              0
    0.6824              0              0    -8.3745e-22              0    -4.3567e-08              0
    0.6826              0              0    -8.3711e-22              0    -4.3168e-08              0
    0.6828              0              0    -8.3678e-22              0    -4.2715e-08              0
     0.683              0              0    -8.3645e-22              0    -4.2177e-08              0
    0.6832              0              0    -8.3613e-22              0    -4.1518e-08              0
    0.6834              0              0    -8.3581e-22              0    -4.0703e-08              0
    0.6836              0              0     -8.355e-22              0    -3.9695e-08              0
    0.6838              0              0     -8.352e-22              0     -3.846e-08              0
     0.684              0              0     -8.349e-22              0    -3.6961e-08              0
    0.6842              0              0    -8.3461e-22              0    -3.5167e-08              0
    0.6844              0              0    -8.3432e-22              0    -3.3047e-08              0
    0.6846              0              0    -8.3405e-22              0    -3.0573e-08              0
    0.6848              0              0    -8.3377e-22              0    -2.7722e-08              0
     0.685              0              0    -8.3351e-22              0    -2.4476e-08              0
    0.6852              0              0    -8.3325e-22              0    -2.0817e-08              0
    0.6854              0              0      -8.33e-22              0    -1.6737e-08              0
    0.6856              0              0    -8.3275e-22              0    -1.2227e-08              0
    0.6858              0              0    -8.3251e-22              0    -7.2844e-09              0
     0.686              0              0    -8.3228e-22              0    -1.9076e-09              0
    0.6862              0              0    -8.3206e-22              0     3.9024e-09              0
    0.6864              0              0    -8.3184e-22              0     1.0145e-08              0
    0.6866              0              0    -8.3163e-22              0      1.682e-08              0
    0.6868              0              0    -8.3142e-22              0     2.3932e-08              0
     0.687              0              0    -8.3123e-22              0     3.1487e-08              0
    0.6872              0              0    -8.3104e-22              0     3.9499e-08              0
    0.6874              0              0    -8.3085e-22              0     4.7993e-08              0
    0.6876              0              0    -8.3067e-22              0     5.6999e-08              0
    0.6878              0              0    -8.3051e-22              0     6.6561e-08              0
     0.688              0              0    -8.3034e-22              0     7.6737e-08              0
    0.6882              0              0    -8.3019e-22              0     8.7596e-08              0
    0.6884              0              0    -8.3004e-22              0     9.9221e-08              0
    0.6886              0              0    -8.2989e-22              0     1.1171e-07              0
    0.6888              0              0    -8.2976e-22              0     1.2518e-07              0
     0.689              0              0    -8.2963e-22              0     1.3974e-07              0
    0.6892              0              0    -8.2951e-22              0     1.5553e-07              0
    0.6894              0              0    -8.2939e-22              0     1.7268e-07              0
    0.6896              0              0    -8.2928e-22              0     1.9135e-07              0
    0.6898              0              0    -8.2918e-22              0     2.1165e-07              0
      0.69              0              0    -8.2909e-22              0     2.3374e-07              0
    0.6902              0              0      -8.29e-22              0     2.5772e-07              0
    0.6904              0              0    -8.2892e-22              0     2.8371e-07              0
    0.6906              0              0    -8.2884e-22              0     3.1178e-07              0
    0.6908              0              0    -8.2877e-22              0     3.4198e-07              0
     0.691              0              0    -8.2871e-22              0     3.7432e-07              0
    0.6912              0              0    -8.2866e-22              0     4.0878e-07              0
    0.6914              0              0    -8.2861e-22              0     4.4527e-07              0
    0.6916              0              0    -8.2857e-22              0     4.8366e-07              0
