%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
      2782     5.6922e-11              0    -1.1401e-10              0     7.2429e-10              0     5.9807e-11              0     5.3143e-10
      2783     6.4988e-11              0    -9.9636e-11              0     7.1265e-10              0     4.8348e-11              0     5.0323e-10
      2784     7.3049e-11              0    -8.3876e-11              0     6.9384e-10              0     3.6699e-11              0     4.7022e-10
      2785     8.1034e-11              0    -6.6899e-11              0     6.6805e-10              0     2.4996e-11              0     4.3274e-10
      2786      8.887e-11              0    -4.8886e-11              0     6.3555e-10              0     1.3373e-11              0     3.9119e-10
      2787     9.6484e-11              0    -3.0028e-11              0     5.9668e-10              0     1.9601e-12              0     3.4599e-10
      2788      1.038e-10              0    -1.0526e-11              0     5.5184e-10              0    -9.1125e-12              0      2.976e-10
      2789     1.1076e-10              0     9.4099e-12              0     5.0148e-10              0    -1.9721e-11              0     2.4651e-10
      2790     1.1727e-10              0     2.9566e-11              0     4.4613e-10              0    -2.9748e-11              0     1.9325e-10
      2791     1.2328e-10              0     4.9725e-11              0     3.8635e-10              0    -3.9084e-11              0     1.3835e-10
      2792     1.2872e-10              0     6.9669e-11              0     3.2275e-10              0    -4.7626e-11              0     8.2369e-11
      2793     1.3354e-10              0      8.918e-11              0     2.5597e-10              0    -5.5282e-11              0     2.5856e-11
      2794     1.3767e-10              0     1.0805e-10              0     1.8671e-10              0    -6.1973e-11              0    -3.0623e-11
      2795     1.4107e-10              0     1.2606e-10              0     1.1565e-10              0    -6.7628e-11              0    -8.6506e-11
      2796     1.4369e-10              0     1.4302e-10              0     4.3524e-11              0     -7.219e-11              0    -1.4124e-10
      2797      1.455e-10              0     1.5875e-10              0     -2.894e-11              0    -7.5617e-11              0    -1.9429e-10
      2798     1.4646e-10              0     1.7306e-10              0    -1.0101e-10              0    -7.7878e-11              0    -2.4514e-10
      2799     1.4655e-10              0     1.8579e-10              0    -1.7196e-10              0    -7.8956e-11              0    -2.9329e-10
      2800     1.4576e-10              0     1.9679e-10              0    -2.4107e-10              0    -7.8851e-11              0    -3.3828e-10
      2801     1.4408e-10              0     2.0595e-10              0    -3.0764e-10              0    -7.7573e-11              0    -3.7968e-10
      2802     1.4151e-10              0     2.1315e-10              0    -3.7102e-10              0    -7.5149e-11              0    -4.1709e-10
      2803     1.3806e-10              0     2.1829e-10              0    -4.3055e-10              0    -7.1619e-11              0    -4.5016e-10
      2804     1.3374e-10              0     2.2131e-10              0    -4.8565e-10              0    -6.7036e-11              0    -4.7859e-10
      2805     1.2858e-10              0     2.2217e-10              0    -5.3576e-10              0    -6.1465e-11              0    -5.0211e-10
      2806     1.2261e-10              0     2.2083e-10              0    -5.8039e-10              0    -5.4983e-11              0    -5.2053e-10
      2807     1.1587e-10              0      2.173e-10              0     -6.191e-10              0    -4.7679e-11              0    -5.3368e-10
      2808     1.0841e-10              0     2.1159e-10              0     -6.515e-10              0    -3.9652e-11              0    -5.4146e-10
      2809     1.0027e-10              0     2.0376e-10              0    -6.7727e-10              0    -3.1008e-11              0    -5.4383e-10
      2810     9.1515e-11              0     1.9385e-10              0    -6.9617e-10              0    -2.1863e-11              0    -5.4078e-10
      2811     8.2214e-11              0     1.8196e-10              0    -7.0802e-10              0    -1.2338e-11              0    -5.3239e-10
      2812     7.2433e-11              0     1.6819e-10              0     -7.127e-10              0    -2.5588e-12              0    -5.1877e-10
      2813     6.2246e-11              0     1.5268e-10              0    -7.1019e-10              0     7.3453e-12              0    -5.0007e-10
      2814      5.173e-11              0     1.3555e-10              0    -7.0053e-10              0     1.7243e-11              0    -4.7652e-10
      2815     4.0965e-11              0     1.1698e-10              0    -6.8381e-10              0     2.7001e-11              0    -4.4839e-10
      2816     3.0031e-11              0     9.7142e-11              0    -6.6024e-10              0      3.649e-11              0    -4.1597e-10
      2817     1.9013e-11              0     7.6217e-11              0    -6.3004e-10              0     4.5581e-11              0    -3.7962e-10
      2818     7.9931e-12              0     5.4408e-11              0    -5.9355e-10              0      5.415e-11              0    -3.3972e-10
      2819    -2.9454e-12              0     3.1926e-11              0    -5.5115e-10              0     6.2079e-11              0     -2.967e-10
      2820    -1.3721e-11              0     8.9854e-12              0    -5.0327e-10              0     6.9256e-11              0    -2.5101e-10
      2821    -2.4254e-11              0    -1.4191e-11              0     -4.504e-10              0     7.5578e-11              0    -2.0311e-10
      2822    -3.4468e-11              0    -3.7379e-11              0     -3.931e-10              0     8.0952e-11              0    -1.5351e-10
      2823    -4.4289e-11              0    -6.0354e-11              0    -3.3195e-10              0     8.5296e-11              0     -1.027e-10
      2824     -5.365e-11              0    -8.2894e-11              0    -2.6758e-10              0     8.8537e-11              0    -5.1211e-11
      2825    -6.2485e-11              0    -1.0478e-10              0    -2.0064e-10              0     9.0619e-11              0     4.4221e-13
      2826    -7.0736e-11              0     -1.258e-10              0    -1.3181e-10              0     9.1496e-11              0     5.1739e-11
      2827    -7.8351e-11              0    -1.4574e-10              0    -6.1799e-11              0     9.1138e-11              0     1.0217e-10
      2828    -8.5284e-11              0    -1.6442e-10              0     8.6888e-12              0     8.9529e-11              0     1.5122e-10
      2829    -9.1496e-11              0    -1.8165e-10              0      7.894e-11              0     8.6666e-11              0     1.9843e-10
      2830    -9.6955e-11              0    -1.9727e-10              0     1.4824e-10              0     8.2565e-11              0     2.4332e-10
      2831    -1.0164e-10              0    -2.1112e-10              0      2.159e-10              0     7.7253e-11              0     2.8545e-10
      2832    -1.0552e-10              0    -2.2307e-10              0     2.8124e-10              0     7.0774e-11              0     3.2442e-10
      2833    -1.0861e-10              0    -2.3301e-10              0     3.4359e-10              0     6.3185e-11              0     3.5987e-10
      2834    -1.1089e-10              0    -2.4084e-10              0     4.0235e-10              0     5.4558e-11              0     3.9144e-10
      2835    -1.1238e-10              0    -2.4647e-10              0     4.5691e-10              0     4.4978e-11              0     4.1886e-10
      2836    -1.1308e-10              0    -2.4987e-10              0     5.0674e-10              0     3.4541e-11              0     4.4187e-10
      2837    -1.1302e-10              0      -2.51e-10              0     5.5136e-10              0     2.3355e-11              0     4.6027e-10
      2838    -1.1223e-10              0    -2.4984e-10              0     5.9031e-10              0     1.1539e-11              0      4.739e-10
      2839    -1.1074e-10              0    -2.4642e-10              0     6.2322e-10              0    -7.7976e-13              0     4.8265e-10
      2840    -1.0859e-10              0    -2.4077e-10              0     6.4978e-10              0    -1.3467e-11              0     4.8648e-10
      2841    -1.0583e-10              0    -2.3293e-10              0     6.6972e-10              0    -2.6383e-11              0     4.8537e-10
      2842    -1.0252e-10              0    -2.2301e-10              0     6.8287e-10              0     -3.938e-11              0     4.7936e-10
      2843    -9.8696e-11              0    -2.1108e-10              0     6.8911e-10              0    -5.2312e-11              0     4.6855e-10
      2844    -9.4432e-11              0    -1.9727e-10              0     6.8839e-10              0    -6.5029e-11              0     4.5308e-10
      2845    -8.9788e-11              0    -1.8171e-10              0     6.8073e-10              0    -7.7381e-11              0     4.3314e-10
      2846    -8.4827e-11              0    -1.6455e-10              0     6.6625e-10              0    -8.9222e-11              0     4.0895e-10
      2847    -7.9617e-11              0    -1.4597e-10              0     6.4509e-10              0    -1.0041e-10              0     3.8078e-10
      2848    -7.4223e-11              0    -1.2614e-10              0     6.1749e-10              0     -1.108e-10              0     3.4896e-10
      2849    -6.8714e-11              0    -1.0526e-10              0     5.8374e-10              0    -1.2027e-10              0     3.1382e-10
      2850    -6.3154e-11              0    -8.3522e-11              0     5.4421e-10              0    -1.2869e-10              0     2.7574e-10
      2851     -5.761e-11              0     -6.114e-11              0      4.993e-10              0    -1.3596e-10              0     2.3512e-10
      2852    -5.2141e-11              0    -3.8326e-11              0     4.4949e-10              0    -1.4196e-10              0      1.924e-10
      2853    -4.6809e-11              0    -1.5301e-11              0     3.9529e-10              0    -1.4661e-10              0     1.4801e-10
      2854    -4.1668e-11              0     7.7187e-12              0     3.3727e-10              0    -1.4985e-10              0     1.0242e-10
      2855    -3.6769e-11              0     3.0514e-11              0     2.7601e-10              0    -1.5159e-10              0     5.6094e-11
      2856    -3.2158e-11              0      5.287e-11              0     2.1215e-10              0    -1.5181e-10              0     9.5069e-12
      2857    -2.7878e-11              0     7.4578e-11              0     1.4634e-10              0    -1.5047e-10              0    -3.6869e-11
      2858    -2.3962e-11              0     9.5436e-11              0      7.925e-11              0    -1.4756e-10              0    -8.2566e-11
      2859    -2.0441e-11              0     1.1525e-10              0     1.1561e-11              0    -1.4309e-10              0    -1.2713e-10
      2860    -1.7336e-11              0     1.3384e-10              0    -5.6042e-11              0    -1.3708e-10              0    -1.7011e-10
      2861    -1.4664e-11              0     1.5104e-10              0    -1.2288e-10              0    -1.2956e-10              0    -2.1109e-10
      2862    -1.2435e-11              0     1.6669e-10              0    -1.8827e-10              0     -1.206e-10              0    -2.4966e-10
      2863     -1.065e-11              0     1.8066e-10              0    -2.5157e-10              0    -1.1026e-10              0    -2.8546e-10
      2864     -9.305e-12              0     1.9282e-10              0    -3.1213e-10              0    -9.8633e-11              0    -3.1814e-10
      2865    -8.3901e-12              0     2.0308e-10              0    -3.6937e-10              0    -8.5823e-11              0    -3.4738e-10
      2866    -7.8875e-12              0     2.1134e-10              0     -4.227e-10              0    -7.1947e-11              0    -3.7292e-10
      2867    -7.7738e-12              0     2.1755e-10              0    -4.7161e-10              0    -5.7134e-11              0    -3.9452e-10
      2868    -8.0196e-12              0     2.2167e-10              0    -5.1562e-10              0    -4.1526e-11              0      -4.12e-10
      2869    -8.5902e-12              0     2.2367e-10              0    -5.5429e-10              0    -2.5275e-11              0    -4.2519e-10
      2870     -9.446e-12              0     2.2355e-10              0    -5.8725e-10              0    -8.5408e-12              0    -4.3401e-10
      2871    -1.0543e-11              0     2.2133e-10              0    -6.1419e-10              0     8.5087e-12              0    -4.3838e-10
      2872    -1.1833e-11              0     2.1705e-10              0    -6.3486e-10              0     2.5701e-11              0    -4.3829e-10
      2873    -1.3266e-11              0     2.1078e-10              0    -6.4908e-10              0     4.2858e-11              0    -4.3378e-10
      2874    -1.4788e-11              0     2.0259e-10              0    -6.5671e-10              0     5.9804e-11              0    -4.2492e-10
      2875    -1.6344e-11              0     1.9257e-10              0     -6.577e-10              0     7.6359e-11              0    -4.1183e-10
      2876    -1.7878e-11              0     1.8085e-10              0    -6.5207e-10              0     9.2348e-11              0    -3.9467e-10
      2877    -1.9334e-11              0     1.6755e-10              0     -6.399e-10              0      1.076e-10              0    -3.7363e-10
      2878    -2.0655e-11              0     1.5282e-10              0    -6.2133e-10              0     1.2195e-10              0    -3.4897e-10
      2879    -2.1788e-11              0     1.3681e-10              0    -5.9658e-10              0     1.3523e-10              0    -3.2095e-10
      2880    -2.2679e-11              0      1.197e-10              0    -5.6591e-10              0      1.473e-10              0    -2.8988e-10
      2881     -2.328e-11              0     1.0166e-10              0    -5.2966e-10              0     1.5803e-10              0    -2.5609e-10
      2882    -2.3543e-11              0     8.2875e-11              0    -4.8822e-10              0     1.6728e-10              0    -2.1995e-10
      2883    -2.3427e-11              0      6.354e-11              0    -4.4201e-10              0     1.7494e-10              0    -1.8182e-10
      2884    -2.2894e-11              0     4.3849e-11              0    -3.9153e-10              0     1.8092e-10              0    -1.4212e-10
      2885    -2.1912e-11              0     2.3998e-11              0     -3.373e-10              0     1.8514e-10              0    -1.0124e-10
      2886    -2.0455e-11              0     4.1822e-12              0    -2.7988e-10              0     1.8754e-10              0    -5.9623e-11
      2887    -1.8502e-11              0    -1.5403e-11              0    -2.1987e-10              0     1.8808e-10              0    -1.7676e-11
      2888     -1.604e-11              0     -3.457e-11              0    -1.5788e-10              0     1.8673e-10              0     2.4171e-11
      2889    -1.3062e-11              0    -5.3134e-11              0    -9.4542e-11              0     1.8348e-10              0       6.55e-11
      2890    -9.5684e-12              0    -7.0919e-11              0    -3.0504e-11              0     1.7836e-10              0      1.059e-10
      2891    -5.5667e-12              0     -8.776e-11              0     3.3586e-11              0     1.7139e-10              0     1.4496e-10
      2892    -1.0717e-12              0     -1.035e-10              0     9.7081e-11              0     1.6263e-10              0     1.8231e-10
      2893     3.8947e-12              0      -1.18e-10              0     1.5934e-10              0     1.5216e-10              0     2.1759e-10
      2894     9.3035e-12              0    -1.3113e-10              0     2.1974e-10              0     1.4006e-10              0     2.5045e-10
      2895     1.5119e-11              0    -1.4278e-10              0     2.7769e-10              0     1.2645e-10              0     2.8058e-10
      2896     2.1298e-11              0    -1.5285e-10              0     3.3259e-10              0     1.1144e-10              0     3.0771e-10
      2897     2.7794e-11              0    -1.6125e-10              0     3.8393e-10              0     9.5197e-11              0     3.3157e-10
      2898      3.455e-11              0    -1.6794e-10              0     4.3118e-10              0     7.7859e-11              0     3.5196e-10
      2899     4.1509e-11              0    -1.7286e-10              0     4.7389e-10              0     5.9599e-11              0     3.6869e-10
      2900     4.8607e-11              0    -1.7598e-10              0     5.1165e-10              0     4.0596e-11              0     3.8163e-10
      2901     5.5775e-11              0     -1.773e-10              0     5.4409e-10              0      2.104e-11              0     3.9068e-10
      2902     6.2942e-11              0    -1.7683e-10              0     5.7092e-10              0     1.1272e-12              0     3.9577e-10
      2903     7.0036e-11              0     -1.746e-10              0     5.9189e-10              0    -1.8941e-11              0     3.9688e-10
      2904     7.6981e-11              0    -1.7065e-10              0     6.0681e-10              0    -3.8959e-11              0     3.9403e-10
      2905     8.3701e-11              0    -1.6505e-10              0     6.1555e-10              0    -5.8722e-11              0     3.8729e-10
      2906     9.0121e-11              0    -1.5787e-10              0     6.1806e-10              0    -7.8023e-11              0     3.7675e-10
      2907     9.6167e-11              0    -1.4921e-10              0     6.1434e-10              0    -9.6661e-11              0     3.6254e-10
      2908     1.0176e-10              0    -1.3918e-10              0     6.0445e-10              0    -1.1444e-10              0     3.4484e-10
      2909     1.0684e-10              0    -1.2789e-10              0     5.8852e-10              0    -1.3116e-10              0     3.2385e-10
      2910     1.1134e-10              0    -1.1548e-10              0     5.6675e-10              0    -1.4666e-10              0      2.998e-10
      2911     1.1519e-10              0    -1.0209e-10              0     5.3937e-10              0    -1.6075e-10              0     2.7296e-10
      2912     1.1833e-10              0     -8.787e-11              0     5.0669e-10              0    -1.7329e-10              0     2.4362e-10
      2913     1.2071e-10              0    -7.2973e-11              0     4.6906e-10              0    -1.8413e-10              0      2.121e-10
      2914      1.223e-10              0    -5.7562e-11              0      4.269e-10              0    -1.9315e-10              0     1.7872e-10
      2915     1.2304e-10              0    -4.1802e-11              0     3.8064e-10              0    -2.0023e-10              0     1.4383e-10
      2916     1.2292e-10              0    -2.5857e-11              0     3.3077e-10              0    -2.0529e-10              0     1.0779e-10
      2917      1.219e-10              0    -9.8943e-12              0     2.7781e-10              0    -2.0827e-10              0     7.0972e-11
      2918     1.1998e-10              0     5.9239e-12              0     2.2231e-10              0    -2.0911e-10              0     3.3746e-11
      2919     1.1714e-10              0     2.1437e-11              0     1.6486e-10              0    -2.0779e-10              0    -3.5145e-12
      2920      1.134e-10              0     3.6492e-11              0     1.0602e-10              0    -2.0431e-10              0     -4.044e-11
      2921     1.0876e-10              0     5.0939e-11              0     4.6415e-11              0    -1.9868e-10              0    -7.6666e-11
      2922     1.0325e-10              0      6.464e-11              0     -1.336e-11              0    -1.9094e-10              0    -1.1184e-10
      2923     9.6901e-11              0     7.7465e-11              0    -7.2698e-11              0    -1.8116e-10              0    -1.4562e-10
      2924     8.9749e-11              0     8.9295e-11              0      -1.31e-10              0    -1.6942e-10              0    -1.7769e-10
      2925     8.1845e-11              0     1.0002e-10              0    -1.8769e-10              0    -1.5582e-10              0    -2.0774e-10
      2926     7.3244e-11              0     1.0956e-10              0    -2.4219e-10              0    -1.4049e-10              0     -2.355e-10
      2927     6.4013e-11              0     1.1781e-10              0    -2.9398e-10              0    -1.2356e-10              0    -2.6071e-10
      2928     5.4221e-11              0     1.2473e-10              0    -3.4253e-10              0    -1.0521e-10              0    -2.8314e-10
      2929     4.3948e-11              0     1.3025e-10              0    -3.8739e-10              0    -8.5611e-11              0    -3.0261e-10
      2930     3.3278e-11              0     1.3434e-10              0     -4.281e-10              0    -6.4943e-11              0    -3.1894e-10
      2931     2.2299e-11              0     1.3698e-10              0    -4.6429e-10              0    -4.3413e-11              0      -3.32e-10
      2932     1.1105e-11              0     1.3818e-10              0    -4.9561e-10              0    -2.1234e-11              0     -3.417e-10
      2933    -2.0701e-13              0     1.3793e-10              0    -5.2178e-10              0     1.3748e-12              0    -3.4798e-10
      2934    -1.1539e-11              0     1.3626e-10              0    -5.4255e-10              0     2.4186e-11              0     -3.508e-10
      2935     -2.279e-11              0     1.3322e-10              0    -5.5775e-10              0     4.6971e-11              0    -3.5017e-10
      2936     -3.386e-11              0     1.2885e-10              0    -5.6725e-10              0     6.9497e-11              0    -3.4613e-10
      2937    -4.4648e-11              0     1.2323e-10              0    -5.7099e-10              0     9.1535e-11              0    -3.3875e-10
      2938    -5.5057e-11              0     1.1644e-10              0    -5.6897e-10              0     1.1286e-10              0    -3.2815e-10
      2939     -6.499e-11              0     1.0856e-10              0    -5.6123e-10              0     1.3324e-10              0    -3.1446e-10
      2940    -7.4356e-11              0     9.9705e-11              0    -5.4788e-10              0     1.5248e-10              0    -2.9785e-10
      2941    -8.3068e-11              0     8.9975e-11              0     -5.291e-10              0     1.7037e-10              0     -2.785e-10
      2942    -9.1042e-11              0      7.949e-11              0    -5.0511e-10              0     1.8671e-10              0    -2.5664e-10
      2943    -9.8206e-11              0     6.8376e-11              0    -4.7617e-10              0     2.0133e-10              0    -2.3251e-10
      2944    -1.0449e-10              0      5.676e-11              0    -4.4261e-10              0     2.1407e-10              0    -2.0637e-10
      2945    -1.0983e-10              0     4.4776e-11              0    -4.0479e-10              0     2.2479e-10              0     -1.785e-10
      2946    -1.1419e-10              0     3.2557e-11              0    -3.6312e-10              0     2.3337e-10              0    -1.4919e-10
      2947    -1.1751e-10              0     2.0239e-11              0    -3.1805e-10              0      2.397e-10              0    -1.1874e-10
      2948    -1.1977e-10              0     7.9551e-12              0    -2.7004e-10              0     2.4371e-10              0    -8.7462e-11
      2949    -1.2094e-10              0    -4.1629e-12              0    -2.1961e-10              0     2.4533e-10              0    -5.5672e-11
      2950    -1.2102e-10              0    -1.5988e-11              0    -1.6728e-10              0     2.4454e-10              0    -2.3686e-11
      2951       -1.2e-10              0    -2.7397e-11              0    -1.1358e-10              0     2.4132e-10              0     8.1817e-12
      2952     -1.179e-10              0    -3.8274e-11              0    -5.9066e-11              0     2.3569e-10              0     3.9622e-11
      2953    -1.1473e-10              0    -4.8511e-11              0    -4.2973e-12              0      2.277e-10              0     7.0334e-11
      2954    -1.1053e-10              0    -5.8008e-11              0     5.0174e-11              0     2.1739e-10              0     1.0003e-10
      2955    -1.0534e-10              0    -6.6675e-11              0      1.038e-10              0     2.0487e-10              0     1.2843e-10
      2956    -9.9221e-11              0    -7.4433e-11              0     1.5604e-10              0     1.9024e-10              0     1.5527e-10
      2957    -9.2226e-11              0    -8.1212e-11              0     2.0639e-10              0     1.7362e-10              0     1.8031e-10
      2958    -8.4429e-11              0    -8.6957e-11              0     2.5433e-10              0     1.5518e-10              0     2.0334e-10
      2959    -7.5913e-11              0    -9.1622e-11              0     2.9941e-10              0     1.3509e-10              0     2.2415e-10
      2960    -6.6764e-11              0    -9.5177e-11              0     3.4119e-10              0     1.1352e-10              0     2.4257e-10
      2961    -5.7078e-11              0    -9.7603e-11              0     3.7926e-10              0     9.0689e-11              0     2.5846e-10
      2962    -4.6957e-11              0    -9.8893e-11              0     4.1327e-10              0     6.6811e-11              0     2.7168e-10
      2963    -3.6505e-11              0    -9.9055e-11              0      4.429e-10              0     4.2113e-11              0     2.8216e-10
      2964    -2.5834e-11              0    -9.8107e-11              0     4.6788e-10              0     1.6835e-11              0     2.8982e-10
      2965    -1.5055e-11              0     -9.608e-11              0     4.8799e-10              0    -8.7781e-12              0     2.9464e-10
      2966    -4.2837e-12              0    -9.3018e-11              0     5.0306e-10              0    -3.4478e-11              0     2.9659e-10
      2967     6.3647e-12              0    -8.8975e-11              0     5.1297e-10              0    -6.0013e-11              0     2.9571e-10
      2968     1.6776e-11              0    -8.4014e-11              0     5.1765e-10              0    -8.5132e-11              0     2.9204e-10
      2969     2.6836e-11              0    -7.8209e-11              0      5.171e-10              0    -1.0959e-10              0     2.8566e-10
      2970     3.6437e-11              0    -7.1643e-11              0     5.1136e-10              0    -1.3314e-10              0     2.7667e-10
      2971     4.5472e-11              0    -6.4404e-11              0     5.0051e-10              0    -1.5555e-10              0     2.6519e-10
      2972     5.3839e-11              0    -5.6587e-11              0     4.8472e-10              0     -1.766e-10              0     2.5136e-10
      2973     6.1446e-11              0    -4.8295e-11              0     4.6416e-10              0    -1.9607e-10              0     2.3537e-10
      2974     6.8204e-11              0    -3.9631e-11              0     4.3909e-10              0    -2.1378e-10              0     2.1739e-10
      2975     7.4035e-11              0    -3.0704e-11              0     4.0978e-10              0    -2.2953e-10              0     1.9763e-10
      2976     7.8868e-11              0    -2.1621e-11              0     3.7657e-10              0    -2.4318e-10              0      1.763e-10
      2977     8.2644e-11              0    -1.2494e-11              0     3.3982e-10              0    -2.5458e-10              0     1.5363e-10
      2978     8.5313e-11              0    -3.4288e-12              0     2.9992e-10              0    -2.6361e-10              0     1.2987e-10
      2979     8.6837e-11              0     5.4672e-12              0     2.5731e-10              0    -2.7018e-10              0     1.0525e-10
      2980     8.7188e-11              0     1.4092e-11              0     2.1243e-10              0    -2.7421e-10              0     8.0029e-11
      2981     8.6353e-11              0     2.2346e-11              0     1.6575e-10              0    -2.7567e-10              0     5.4454e-11
      2982     8.4328e-11              0     3.0138e-11              0     1.1776e-10              0    -2.7453e-10              0     2.8775e-11
      2983     8.1125e-11              0     3.7382e-11              0     6.8947e-11              0    -2.7079e-10              0     3.2382e-12
      2984     7.6763e-11              0     4.3998e-11              0     1.9821e-11              0    -2.6449e-10              0    -2.1915e-11
      2985      7.128e-11              0     4.9916e-11              0    -2.9126e-11              0    -2.5568e-10              0    -4.6451e-11
      2986      6.472e-11              0     5.5076e-11              0    -7.7398e-11              0    -2.4445e-10              0     -7.015e-11
      2987     5.7142e-11              0     5.9424e-11              0    -1.2452e-10              0     -2.309e-10              0      -9.28e-11
      2988     4.8615e-11              0      6.292e-11              0    -1.7001e-10              0    -2.1515e-10              0    -1.1421e-10
      2989      3.922e-11              0     6.5531e-11              0    -2.1344e-10              0    -1.9736e-10              0    -1.3419e-10
      2990     2.9045e-11              0     6.7238e-11              0    -2.5437e-10              0    -1.7771e-10              0    -1.5258e-10
      2991     1.8191e-11              0     6.8029e-11              0    -2.9242e-10              0    -1.5637e-10              0    -1.6925e-10
      2992     6.7635e-12              0     6.7906e-11              0    -3.2722e-10              0    -1.3356e-10              0    -1.8406e-10
      2993    -5.1232e-12              0     6.6881e-11              0    -3.5846e-10              0    -1.0949e-10              0    -1.9691e-10
      2994    -1.7349e-11              0     6.4975e-11              0    -3.8583e-10              0    -8.4408e-11              0    -2.0773e-10
      2995    -2.9788e-11              0     6.2219e-11              0    -4.0911e-10              0    -5.8551e-11              0    -2.1644e-10
      2996    -4.2312e-11              0     5.8657e-11              0    -4.2808e-10              0    -3.2173e-11              0    -2.2301e-10
      2997     -5.479e-11              0     5.4337e-11              0     -4.426e-10              0    -5.5314e-12              0    -2.2743e-10
      2998    -6.7088e-11              0     4.9319e-11              0    -4.5254e-10              0     2.1114e-11              0    -2.2969e-10
      2999    -7.9076e-11              0      4.367e-11              0    -4.5786e-10              0     4.7502e-11              0    -2.2983e-10
      3000    -9.0621e-11              0     3.7463e-11              0    -4.5854e-10              0     7.3374e-11              0    -2.2788e-10
      3001    -1.0159e-10              0     3.0776e-11              0    -4.5461e-10              0     9.8477e-11              0    -2.2391e-10
      3002    -1.1187e-10              0     2.3694e-11              0    -4.4614e-10              0     1.2257e-10              0    -2.1801e-10
      3003    -1.2134e-10              0     1.6305e-11              0    -4.3328e-10              0     1.4541e-10              0    -2.1027e-10
      3004    -1.2987e-10              0     8.6986e-12              0    -4.1618e-10              0     1.6677e-10              0    -2.0081e-10
      3005    -1.3738e-10              0     9.6853e-13              0    -3.9505e-10              0     1.8646e-10              0    -1.8975e-10
      3006    -1.4375e-10              0    -6.7923e-12              0    -3.7015e-10              0     2.0428e-10              0    -1.7725e-10
      3007    -1.4891e-10              0    -1.4491e-11              0    -3.4176e-10              0     2.2005e-10              0    -1.6345e-10
      3008    -1.5278e-10              0    -2.2036e-11              0    -3.1019e-10              0     2.3362e-10              0     -1.485e-10
      3009    -1.5529e-10              0    -2.9339e-11              0    -2.7581e-10              0     2.4487e-10              0    -1.3259e-10
      3010    -1.5639e-10              0    -3.6313e-11              0    -2.3897e-10              0     2.5368e-10              0    -1.1588e-10
      3011    -1.5604e-10              0    -4.2877e-11              0    -2.0009e-10              0     2.5998e-10              0    -9.8548e-11
      3012    -1.5422e-10              0    -4.8956e-11              0    -1.5955e-10              0     2.6371e-10              0    -8.0772e-11
      3013     -1.509e-10              0     -5.448e-11              0    -1.1781e-10              0     2.6484e-10              0    -6.2728e-11
      3014     -1.461e-10              0    -5.9384e-11              0    -7.5273e-11              0     2.6335e-10              0    -4.4592e-11
      3015    -1.3982e-10              0    -6.3614e-11              0    -3.2395e-11              0     2.5928e-10              0    -2.6534e-11
      3016     -1.321e-10              0    -6.7122e-11              0     1.0392e-11              0     2.5268e-10              0    -8.7194e-12
      3017    -1.2297e-10              0    -6.9869e-11              0     5.2656e-11              0      2.436e-10              0     8.6943e-12
      3018    -1.1249e-10              0    -7.1823e-11              0     9.3976e-11              0     2.3216e-10              0     2.5558e-11
      3019    -1.0074e-10              0    -7.2965e-11              0     1.3394e-10              0     2.1847e-10              0     4.1731e-11
      3020    -8.7783e-11              0    -7.3282e-11              0     1.7217e-10              0     2.0268e-10              0     5.7086e-11
      3021    -7.3722e-11              0    -7.2771e-11              0     2.0827e-10              0     1.8496e-10              0     7.1505e-11
      3022    -5.8659e-11              0    -7.1439e-11              0     2.4193e-10              0     1.6548e-10              0     8.4886e-11
      3023    -4.2707e-11              0    -6.9302e-11              0     2.7281e-10              0     1.4445e-10              0     9.7138e-11
      3024    -2.5989e-11              0    -6.6384e-11              0     3.0063e-10              0      1.221e-10              0     1.0818e-10
      3025    -8.6362e-12              0    -6.2718e-11              0     3.2515e-10              0      9.864e-11              0     1.1796e-10
      3026     9.2133e-12              0    -5.8346e-11              0     3.4615e-10              0     7.4323e-11              0     1.2643e-10
      3027     2.7416e-11              0    -5.3316e-11              0     3.6345e-10              0     4.9399e-11              0     1.3354e-10
      3028     4.5825e-11              0    -4.7683e-11              0     3.7692e-10              0     2.4124e-11              0     1.3929e-10
      3029     6.4289e-11              0    -4.1508e-11              0     3.8646e-10              0    -1.2437e-12              0     1.4367e-10
      3030     8.2655e-11              0    -3.4859e-11              0     3.9202e-10              0    -2.6443e-11              0     1.4668e-10
      3031     1.0077e-10              0    -2.7808e-11              0     3.9358e-10              0    -5.1216e-11              0     1.4835e-10
      3032     1.1848e-10              0    -2.0429e-11              0     3.9118e-10              0     -7.531e-11              0     1.4872e-10
      3033     1.3565e-10              0    -1.2801e-11              0     3.8487e-10              0    -9.8477e-11              0     1.4783e-10
      3034     1.5211e-10              0    -5.0039e-12              0     3.7478e-10              0    -1.2048e-10              0     1.4573e-10
      3035     1.6774e-10              0      2.881e-12              0     3.6103e-10              0     -1.411e-10              0      1.425e-10
      3036     1.8239e-10              0     1.0773e-11              0     3.4381e-10              0    -1.6012e-10              0      1.382e-10
      3037     1.9595e-10              0      1.859e-11              0     3.2334e-10              0    -1.7735e-10              0     1.3292e-10
      3038     2.0829e-10              0     2.6254e-11              0     2.9985e-10              0    -1.9262e-10              0     1.2675e-10
      3039     2.1931e-10              0      3.369e-11              0     2.7362e-10              0    -2.0577e-10              0     1.1977e-10
